Gene	Name	Type	Chr	Strand	Start	End
ENSG00000141564	RPTOR	protein_coding	17	+	80544819	80966371
ENSG00000167419	LPO	protein_coding	17	+	58218548	58268518
ENSG00000286788	ENSG00000286788	lncRNA	17	-	58241164	58247385
ENSG00000005381	MPO	protein_coding	17	-	58269855	58280935
ENSG00000005379	TSPOAP1	protein_coding	17	-	58301228	58328795
ENSG00000284353	MIR142	miRNA	17	-	58331232	58331318
ENSG00000264399	MIR4736	miRNA	17	-	58335976	58336022
ENSG00000213246	SUPT4H1	protein_coding	17	-	58345175	58353093
ENSG00000285897	ENSG00000285897	protein_coding	17	-	58345206	58417595
ENSG00000108375	RNF43	protein_coding	17	-	58353676	58417595
ENSG00000092929	UNC13D	protein_coding	17	-	75827225	75844785
ENSG00000286190	ENSG00000286190	protein_coding	17	-	5499427	5501006
ENSG00000282980	ENSG00000282980	processed_pseudogene	17	-	5512040	5512537
ENSG00000288993	ENSG00000288993	lncRNA	17	-	8125831	8126644
ENSG00000178977	LINC00324	lncRNA	17	-	8220624	8224043
ENSG00000288750	ENSG00000288750	lncRNA	17	+	8383691	8384597
ENSG00000178971	CTC1	protein_coding	17	-	8224815	8248058
ENSG00000091592	NLRP1	protein_coding	17	-	5499415	5619424
ENSG00000198090	KRTAP4-6	protein_coding	17	-	41139433	41140544
ENSG00000266826	IGBP1C	protein_coding	17	-	58660424	58692045
ENSG00000212722	KRTAP4-9	protein_coding	17	+	41105389	41106488
ENSG00000273513	TBC1D3K	protein_coding	17	+	37924415	37935371
ENSG00000240871	KRTAP4-7	protein_coding	17	+	41084150	41085144
ENSG00000180042	OR1R1P	protein_coding	17	+	3385930	3386874
ENSG00000214518	KRTAP2-2	protein_coding	17	-	41054498	41055230
ENSG00000263429	TMEM238L	protein_coding	17	-	10794908	10804099
ENSG00000186393	KRT26	protein_coding	17	-	40766238	40772201
ENSG00000241241	KRTAP4-16	protein_coding	17	-	41101502	41102209
ENSG00000274419	TBC1D3D	protein_coding	17	+	38003976	38014908
ENSG00000239697	TNFSF12	protein_coding	17	+	7548508	7557890
ENSG00000248871	TNFSF12-TNFSF13	protein_coding	17	+	7549099	7561601
ENSG00000108828	VAT1	protein_coding	17	-	43014607	43025123
ENSG00000240828	RPL21P4	processed_pseudogene	17	+	43079302	43079780
ENSG00000198496	NBR2	lncRNA	17	+	43125551	43153671
ENSG00000285057	ENSG00000285057	transcribed_unprocessed_pseudogene	17	+	43131208	43131270
ENSG00000267681	ENSG00000267681	transcribed_processed_pseudogene	17	+	43144956	43145255
ENSG00000267002	ENSG00000267002	lncRNA	17	-	43148368	43171037
ENSG00000267595	BRCA1P1	unprocessed_pseudogene	17	-	43168170	43168249
ENSG00000267340	ENSG00000267340	processed_pseudogene	17	-	43169880	43170077
ENSG00000188554	NBR1	protein_coding	17	+	43170481	43211689
ENSG00000184988	TMEM106A	protein_coding	17	+	43211835	43220041
ENSG00000236383	CCDC200	protein_coding	17	-	43216941	43305397
ENSG00000274585	RNU2-1	snRNA	17	-	43233787	43233977
ENSG00000275616	U2	snRNA	17	-	43239921	43240111
ENSG00000273709	U2	snRNA	17	-	43241180	43241370
ENSG00000274432	U2	snRNA	17	-	43245674	43245864
ENSG00000278048	U2	snRNA	17	-	43251829	43252019
ENSG00000276596	U2	snRNA	17	-	43266633	43266823
ENSG00000277903	U2	snRNA	17	-	43271369	43271559
ENSG00000278774	U2	snRNA	17	-	43273101	43273292
ENSG00000274862	U2	snRNA	17	-	43277978	43278168
ENSG00000274062	U2	snRNA	17	-	43284139	43284329
ENSG00000274452	U2	snRNA	17	-	43290291	43290481
ENSG00000275219	U2	snRNA	17	-	43296425	43296615
ENSG00000278591	U2	snRNA	17	-	43300041	43300231
ENSG00000225190	PLEKHM1	protein_coding	17	-	45435900	45490758
ENSG00000262898	ENSG00000262898	lncRNA	17	+	83135734	83221442
ENSG00000215067	ALOX12-AS1	lncRNA	17	-	6875232	7012530
ENSG00000167107	ACSF2	protein_coding	17	+	50426158	50474845
ENSG00000262759	MRPS21P9	processed_pseudogene	17	-	50450179	50450725
ENSG00000136457	CHAD	protein_coding	17	-	50464496	50468906
ENSG00000275897	ENSG00000275897	lncRNA	17	+	50475819	50478391
ENSG00000136444	RSAD1	protein_coding	17	+	50478860	50485974
ENSG00000249451	ENSG00000249451	lncRNA	17	-	50503412	50508328
ENSG00000250286	ENSG00000250286	lncRNA	17	-	50525520	50538761
ENSG00000049283	EPN3	protein_coding	17	+	50532682	50543750
ENSG00000250107	CACNA1G-AS1	lncRNA	17	-	50556207	50562108
ENSG00000262052	ENSG00000262052	lncRNA	17	-	55842677	55872939
ENSG00000153930	ANKFN1	protein_coding	17	+	55882301	56517016
ENSG00000261882	ENSG00000261882	processed_pseudogene	17	+	56368063	56368215
ENSG00000279606	ENSG00000279606	TEC	17	+	56471142	56473647
ENSG00000243058	RPL39P33	processed_pseudogene	17	+	56573040	56573195
ENSG00000183691	NOG	protein_coding	17	+	56593699	56595611
ENSG00000184185	KCNJ12	protein_coding	17	+	21376357	21419870
ENSG00000287671	ENSG00000287671	lncRNA	17	+	21442805	21451525
ENSG00000265881	PDLIM1P2	processed_pseudogene	17	-	21444833	21445439
ENSG00000265043	ENSG00000265043	lncRNA	17	-	21456513	21460215
ENSG00000264023	ENSG00000264023	lncRNA	17	+	21457434	21458989
ENSG00000244582	RPL21P120	processed_pseudogene	17	+	21504558	21505059
ENSG00000265265	ENSG00000265265	lncRNA	17	+	21519514	21521269
ENSG00000266466	ENSG00000266466	lncRNA	17	+	21532974	21542786
ENSG00000266673	ENSG00000266673	processed_pseudogene	17	+	21552509	21552711
ENSG00000266050	ENSG00000266050	transcribed_processed_pseudogene	17	-	21573536	21573746
ENSG00000264245	ENSG00000264245	processed_pseudogene	17	+	21573770	21574073
ENSG00000263375	ENSG00000263375	processed_pseudogene	17	+	21592794	21594180
ENSG00000264617	ENSG00000264617	unprocessed_pseudogene	17	-	21655843	21657633
ENSG00000274748	ENSG00000274748	unprocessed_pseudogene	17	+	21678086	21678418
ENSG00000260458	KCNJ18	protein_coding	17	+	21692523	21704612
ENSG00000263766	KPNB1-DT	lncRNA	17	-	47603860	47649449
ENSG00000006283	CACNA1G	protein_coding	17	+	50560715	50627474
ENSG00000141279	NPEPPS	protein_coding	17	+	47522942	47624665
ENSG00000029725	RABEP1	protein_coding	17	+	5282265	5386340
ENSG00000263220	ENSG00000263220	lncRNA	17	-	5364315	5371626
ENSG00000129197	RPAIN	protein_coding	17	+	5419641	5432877
ENSG00000263272	ENSG00000263272	lncRNA	17	-	5425139	5432876
ENSG00000108561	C1QBP	protein_coding	17	-	5432777	5448830
ENSG00000005100	DHX33	protein_coding	17	-	5440917	5468982
ENSG00000262099	DHX33-DT	lncRNA	17	+	5469092	5470360
ENSG00000072849	DERL2	protein_coding	17	-	5471254	5486811
ENSG00000167842	MIS12	protein_coding	17	+	5486285	5490814
ENSG00000108559	NUP88	protein_coding	17	-	5359668	5420164
ENSG00000108406	DHX40	protein_coding	17	+	59565558	59608345
ENSG00000273702	ENSG00000273702	lncRNA	17	-	59618553	59619714
ENSG00000141378	PTRH2	protein_coding	17	-	59674636	59707626
ENSG00000141367	CLTC	protein_coding	17	+	59619684	59696956
ENSG00000267253	WHSC1L2P	processed_pseudogene	17	-	43718314	43720436
ENSG00000167941	SOST	protein_coding	17	-	43753738	43758791
ENSG00000108861	DUSP3	protein_coding	17	-	43766125	43778977
ENSG00000231256	CFAP97D1	protein_coding	17	+	43780435	43787620
ENSG00000267604	ENSG00000267604	lncRNA	17	-	43782804	43784682
ENSG00000161647	MPP3	protein_coding	17	-	43800799	43833170
ENSG00000161649	CD300LG	protein_coding	17	+	43847148	43863639
ENSG00000239704	CDRT4	protein_coding	17	-	15436015	15475728
ENSG00000259024	TVP23C-CDRT4	protein_coding	17	-	15436021	15563561
ENSG00000175106	TVP23C	protein_coding	17	-	15502264	15563595
ENSG00000234324	RPL9P2	processed_pseudogene	17	+	15443639	15444191
ENSG00000223878	PPIAP53	processed_pseudogene	17	+	15506866	15507354
ENSG00000266538	ENSG00000266538	lncRNA	17	-	15530773	15531089
ENSG00000252129	SNORA74	snoRNA	17	+	15574019	15574198
ENSG00000223544	ENSG00000223544	unprocessed_pseudogene	17	+	15588852	15589084
ENSG00000278023	RDM1	protein_coding	17	-	35918066	35930773
ENSG00000275722	LYZL6	protein_coding	17	-	35934518	35943713
ENSG00000275152	CCL16	protein_coding	17	-	35976493	35981497
ENSG00000276409	CCL14	protein_coding	17	-	35983288	35987004
ENSG00000275431	ENSG00000275431	lncRNA	17	+	35983656	35990270
ENSG00000275688	CCL15-CCL14	protein_coding	17	-	35983656	36001621
ENSG00000275718	CCL15	protein_coding	17	-	35996440	36001553
ENSG00000275944	ENSG00000275944	lncRNA	17	+	36001419	36011618
ENSG00000278690	ENSG00000278690	lncRNA	17	+	36012504	36012891
ENSG00000274736	CCL23	protein_coding	17	-	36013056	36017972
ENSG00000275385	CCL18	protein_coding	17	+	36064272	36072032
ENSG00000277089	CCL3-AS1	lncRNA	17	+	36072866	36090134
ENSG00000277632	CCL3	protein_coding	17	-	36088256	36090169
ENSG00000275302	CCL4	protein_coding	17	+	36103827	36105621
ENSG00000276014	RN7SL301P	misc_RNA	17	+	36110150	36110447
ENSG00000276241	ENSG00000276241	lncRNA	17	+	36116177	36177510
ENSG00000289485	ENSG00000289485	lncRNA	17	-	36116854	36149080
ENSG00000282738	ENSG00000282738	unprocessed_pseudogene	17	+	36161607	36162926
ENSG00000274808	TBC1D3B	protein_coding	17	-	36165683	36176636
ENSG00000274767	ENSG00000274767	lncRNA	17	+	36183235	36196471
ENSG00000276085	CCL3L3	protein_coding	17	-	36194869	36196758
ENSG00000278097	ENSG00000278097	lncRNA	17	-	36225246	36226807
ENSG00000276755	ENSG00000276755	unprocessed_pseudogene	17	-	36234447	36234554
ENSG00000278395	ENSG00000278395	unprocessed_pseudogene	17	+	36241701	36241806
ENSG00000274933	TBC1D3I	protein_coding	17	-	36253456	36264570
ENSG00000265889	Y_RNA	misc_RNA	17	+	36285312	36285413
ENSG00000170004	CHD3	protein_coding	17	+	7884796	7912760
ENSG00000230647	ENSG00000230647	lncRNA	17	+	14374139	14526498
ENSG00000265148	TSPOAP1-AS1	lncRNA	17	+	58324472	58415766
ENSG00000267665	ENSG00000267665	lncRNA	17	+	77516887	77536601
ENSG00000247011	ENSG00000247011	lncRNA	17	-	50934989	50944713
ENSG00000235296	ENSG00000235296	lncRNA	17	+	81941869	81956167
ENSG00000177369	FLJ40194	lncRNA	17	+	49230853	49318011
ENSG00000289913	ENSG00000289913	lncRNA	17	+	81392305	81393364
ENSG00000227036	LINC00511	lncRNA	17	-	72290091	72640472
ENSG00000263718	SEPTIN9-DT	lncRNA	17	-	77257735	77282054
ENSG00000236088	COX10-DT	lncRNA	17	-	13755574	14069495
ENSG00000289147	ENSG00000289147	lncRNA	17	+	58518315	58519051
ENSG00000265206	MIR142HG	lncRNA	17	-	58330879	58332523
ENSG00000289945	ENSG00000289945	lncRNA	17	+	82699047	82700034
ENSG00000185168	LINC00482	lncRNA	17	-	81303771	81309278
ENSG00000262223	LINC03048	lncRNA	17	-	81375144	81385464
ENSG00000289957	ENSG00000289957	lncRNA	17	+	64130368	64131386
ENSG00000237560	LINC01497	lncRNA	17	+	69961568	69994845
ENSG00000261879	ZNF594-DT	lncRNA	17	+	5192007	5248182
ENSG00000289964	ENSG00000289964	lncRNA	17	-	10844209	10845070
ENSG00000279069	ENSG00000279069	TEC	17	+	58006652	58009596
ENSG00000289877	ENSG00000289877	lncRNA	17	-	66959751	66964547
ENSG00000267506	ENSG00000267506	lncRNA	17	+	77546940	77563246
ENSG00000288929	ENSG00000288929	lncRNA	17	-	7835837	7836333
ENSG00000266402	SNHG25	lncRNA	17	+	64145937	64146476
ENSG00000289977	ENSG00000289977	lncRNA	17	+	7137348	7144767
ENSG00000274213	ENSG00000274213	lncRNA	17	+	56914168	56914533
ENSG00000263293	EFCAB13-DT	lncRNA	17	-	47303460	47323901
ENSG00000267365	KCNJ2-AS1	lncRNA	17	-	70166961	70169404
ENSG00000290039	ENSG00000290039	lncRNA	17	-	58659125	58659306
ENSG00000290053	ENSG00000290053	lncRNA	17	+	50793281	50795231
ENSG00000266998	ENSG00000266998	lncRNA	17	-	77373817	77377236
ENSG00000290056	ENSG00000290056	lncRNA	17	+	17391816	17392619
ENSG00000279668	ENSG00000279668	lncRNA	17	-	33827699	34079100
ENSG00000234327	ZNF232-AS1	lncRNA	17	+	5097223	5115004
ENSG00000265313	LINC01476	lncRNA	17	-	59422088	59526946
ENSG00000175061	SNHG29	lncRNA	17	+	16438767	16480249
ENSG00000264666	ENSG00000264666	lncRNA	17	+	17591428	17610485
ENSG00000278834	ENSG00000278834	lncRNA	17	+	40648030	40649724
ENSG00000167920	KRT10-AS1	lncRNA	17	+	40819101	40836270
ENSG00000289070	ENSG00000289070	lncRNA	17	+	74532406	74534879
ENSG00000184922	FMNL1	protein_coding	17	+	45221444	45247319
ENSG00000236618	PITPNA-AS1	lncRNA	17	+	1516877	1518101
ENSG00000277597	ENSG00000277597	lncRNA	17	+	1684457	1685151
ENSG00000174231	PRPF8	protein_coding	17	-	1650629	1684867
ENSG00000264808	ENSG00000264808	lncRNA	17	-	29333910	29390777
ENSG00000222363	RNU4-34P	snRNA	17	+	29388560	29388683
ENSG00000284162	MIR4523	miRNA	17	+	29390662	29390730
ENSG00000253064	RNU6-711P	snRNA	17	-	29424762	29424867
ENSG00000202205	RNU6-1034P	snRNA	17	-	29445300	29445400
ENSG00000290082	ENSG00000290082	lncRNA	17	-	29567823	29568533
ENSG00000181523	SGSH	protein_coding	17	-	80206716	80220923
ENSG00000181045	SLC26A11	protein_coding	17	+	80219699	80253500
ENSG00000251818	ENSG00000251818	scaRNA	17	+	28018770	28018907
ENSG00000266190	ENSG00000266190	unprocessed_pseudogene	17	-	28021668	28022265
ENSG00000202389	SNORA70	snoRNA	17	-	28022330	28022464
ENSG00000087095	NLK	protein_coding	17	+	28041737	28196381
ENSG00000288923	ENSG00000288923	lncRNA	17	+	28179873	28181585
ENSG00000260777	ENSG00000260777	lncRNA	17	-	28263630	28275974
ENSG00000266306	ENSG00000266306	transcribed_unprocessed_pseudogene	17	-	28268968	28272344
ENSG00000264029	ENSG00000264029	transcribed_unprocessed_pseudogene	17	-	28274657	28275716
ENSG00000266111	ENSG00000266111	lncRNA	17	+	29352069	29404105
ENSG00000087191	PSMC5	protein_coding	17	+	63827152	63832026
ENSG00000237911	SRP68P3	unprocessed_pseudogene	17	-	20415792	20416697
ENSG00000287490	ENSG00000287490	lncRNA	17	+	20416610	20447224
ENSG00000287751	FAM106B	processed_pseudogene	17	+	20417450	20417956
ENSG00000170298	LGALS9B	protein_coding	17	-	20449395	20467539
ENSG00000229586	TNPO1P3	processed_pseudogene	17	-	20481330	20483991
ENSG00000263976	YWHAEP3	processed_pseudogene	17	-	20491323	20491443
ENSG00000230088	KRT16P5	processed_pseudogene	17	-	20493634	20494155
ENSG00000266925	ENSG00000266925	lncRNA	17	-	20507413	20508931
ENSG00000266042	ENSG00000266042	processed_pseudogene	17	+	20526102	20526210
ENSG00000260907	ENSG00000260907	lncRNA	17	-	20530042	20530881
ENSG00000265916	ENSG00000265916	processed_pseudogene	17	-	20532248	20532881
ENSG00000235203	TBC1D3P3	unprocessed_pseudogene	17	-	20543481	20550963
ENSG00000267075	ENSG00000267075	lncRNA	17	+	20545371	20549952
ENSG00000230339	ENSG00000230339	processed_pseudogene	17	+	20554137	20554380
ENSG00000235323	COTL1P2	processed_pseudogene	17	+	20564538	20564889
ENSG00000264422	ENSG00000264422	lncRNA	17	-	20576667	20578748
ENSG00000177427	MIEF2	protein_coding	17	+	18260597	18266552
ENSG00000260647	ENSG00000260647	lncRNA	17	+	18268080	18268828
ENSG00000228000	RPL7AP65	processed_pseudogene	17	+	18311904	18312651
ENSG00000237382	RPL21P121	processed_pseudogene	17	+	18312760	18313533
ENSG00000176994	SMCR8	protein_coding	17	+	18315293	18328056
ENSG00000283772	MIR6778	miRNA	17	-	18340814	18340886
ENSG00000159314	ARHGAP27	protein_coding	17	-	45393902	45434421
ENSG00000271013	LRRC37A9P	processed_pseudogene	17	-	35912635	35918010
ENSG00000278845	MRPL45	protein_coding	17	+	38297023	38323217
ENSG00000277399	GPR179	protein_coding	17	-	38324571	38343956
ENSG00000274211	SOCS7	protein_coding	17	+	38351844	38405593
ENSG00000276170	ENSG00000276170	lncRNA	17	-	38450394	38452444
ENSG00000277363	SRCIN1	protein_coding	17	-	38530031	38605952
ENSG00000277969	ENSG00000277969	lncRNA	17	+	38702449	38704747
ENSG00000275532	ENSG00000275532	lncRNA	17	-	38703472	38706261
ENSG00000277182	ENSG00000277182	lncRNA	17	+	38749360	38751773
ENSG00000265096	C1QTNF1-AS1	lncRNA	17	-	79018131	79027673
ENSG00000262879	ENSG00000262879	lncRNA	17	-	46983287	47100323
ENSG00000265100	ENSG00000265100	lncRNA	17	-	68246626	68247938
ENSG00000289579	ENSG00000289579	lncRNA	17	-	42409892	42411209
ENSG00000033627	ATP6V0A1	protein_coding	17	+	42458844	42522582
ENSG00000266962	HSD17B1-AS1	lncRNA	17	-	42552431	42554841
ENSG00000264589	MAPT-AS1	lncRNA	17	-	45799390	45895680
ENSG00000214401	KANSL1-AS1	lncRNA	17	+	46193566	46197842
ENSG00000201178	Y_RNA	misc_RNA	17	-	32830219	32830329
ENSG00000006042	TMEM98	protein_coding	17	+	32927910	32945106
ENSG00000141316	SPACA3	protein_coding	17	+	32970376	32997877
ENSG00000264598	ENSG00000264598	lncRNA	17	-	33052107	33052867
ENSG00000186868	MAPT	protein_coding	17	+	45894527	46028334
ENSG00000176749	CDK5R1	protein_coding	17	+	32486993	32491253
ENSG00000176658	MYO1D	protein_coding	17	-	32492522	32877177
ENSG00000266718	ENSG00000266718	lncRNA	17	+	32495536	32500910
ENSG00000280245	ENSG00000280245	TEC	17	-	32504567	32505644
ENSG00000265222	ENSG00000265222	lncRNA	17	-	32509954	32523424
ENSG00000263717	ENSG00000263717	lncRNA	17	-	32512869	32519350
ENSG00000279781	ENSG00000279781	TEC	17	-	32518322	32518934
ENSG00000266599	ENSG00000266599	lncRNA	17	+	32518953	32531492
ENSG00000265337	ENSG00000265337	lncRNA	17	-	32529008	32530049
ENSG00000264458	ENSG00000264458	lncRNA	17	+	32627739	32686484
ENSG00000280349	ENSG00000280349	TEC	17	-	33099969	33100319
ENSG00000266535	ENSG00000266535	lncRNA	17	+	33111858	33131743
ENSG00000236377	MYO1D-DT	lncRNA	17	+	32876726	32906611
ENSG00000266714	MYO15B	protein_coding	17	+	75587800	75626849
ENSG00000264066	ENSG00000264066	lncRNA	17	-	28860993	28861991
ENSG00000196535	MYO18A	protein_coding	17	-	29071122	29180398
ENSG00000120094	HOXB1	protein_coding	17	-	48528526	48531011
ENSG00000173917	HOXB2	protein_coding	17	-	48540894	48545109
ENSG00000230148	HOXB-AS1	lncRNA	17	+	48543551	48551250
ENSG00000120093	HOXB3	protein_coding	17	-	48548870	48604912
ENSG00000233101	HOXB-AS3	lncRNA	17	+	48549630	48606414
ENSG00000239552	HOXB-AS2	lncRNA	17	+	48557262	48560333
ENSG00000182742	HOXB4	protein_coding	17	-	48575507	48578350
ENSG00000257178	ENSG00000257178	lncRNA	17	-	48579630	48582259
ENSG00000284038	MIR10A	miRNA	17	-	48579838	48579947
ENSG00000120075	HOXB5	protein_coding	17	-	48591257	48593779
ENSG00000108511	HOXB6	protein_coding	17	-	48595751	48604992
ENSG00000260027	HOXB7	protein_coding	17	-	48607232	48633572
ENSG00000120068	HOXB8	protein_coding	17	-	48611377	48615292
ENSG00000170689	HOXB9	protein_coding	17	-	48621156	48626358
ENSG00000242207	HOXB-AS4	lncRNA	17	+	48628675	48634932
ENSG00000210741	MIR196A1	miRNA	17	-	48632490	48632559
ENSG00000272763	LINC03057	lncRNA	17	-	48635923	48647023
ENSG00000267080	ASB16-AS1	lncRNA	17	-	44175968	44186723
ENSG00000260793	ATXN7L3-AS1	lncRNA	17	+	44221369	44223710
ENSG00000288877	ENSG00000288877	lncRNA	17	-	44221630	44222157
ENSG00000170425	ADORA2B	protein_coding	17	+	15945130	15975746
ENSG00000214941	ZSWIM7	protein_coding	17	-	15976560	15999717
ENSG00000011295	TTC19	protein_coding	17	+	15999784	16045015
ENSG00000141027	NCOR1	protein_coding	17	-	16029065	16218185
ENSG00000108312	UBTF	protein_coding	17	-	44205033	44221626
ENSG00000160551	TAOK1	protein_coding	17	+	29390363	29551903
ENSG00000233223	MPDU1-AS1	lncRNA	17	-	7581964	7584098
ENSG00000129245	FXR2	protein_coding	17	-	7591230	7614897
ENSG00000161533	ACOX1	protein_coding	17	-	75941507	75979177
ENSG00000261222	ENSG00000261222	lncRNA	17	+	74599820	74607246
ENSG00000186407	CD300E	protein_coding	17	-	74609885	74623738
ENSG00000264659	ENSG00000264659	lncRNA	17	-	74670077	74677624
ENSG00000172794	RAB37	protein_coding	17	+	74670578	74747335
ENSG00000186074	CD300LF	protein_coding	17	-	74694311	74712978
ENSG00000266036	SLC9A3R1-AS1	lncRNA	17	-	74747319	74748912
ENSG00000284186	MIR3615	miRNA	17	+	74748613	74748699
ENSG00000109062	NHERF1	protein_coding	17	+	74748628	74769353
ENSG00000109065	NAT9	protein_coding	17	-	74770529	74776367
ENSG00000109066	TMEM104	protein_coding	17	+	74776499	74839753
ENSG00000161509	GRIN2C	protein_coding	17	-	74842023	74861504
ENSG00000177728	TMEM94	protein_coding	17	+	75441159	75500452
ENSG00000176681	LRRC37A	protein_coding	17	+	46292733	46338077
ENSG00000227790	SPECC1P1	transcribed_unprocessed_pseudogene	17	+	15829369	15908632
ENSG00000290377	ENSG00000290377	lncRNA	17	+	15829484	15858818
ENSG00000248121	SMURF2P1	transcribed_unprocessed_pseudogene	17	+	30600865	30615980
ENSG00000290395	ENSG00000290395	lncRNA	17	+	30600796	30615980
ENSG00000266733	TBC1D29P	transcribed_unprocessed_pseudogene	17	+	30553502	30562917
ENSG00000290404	ENSG00000290404	lncRNA	17	+	30557112	30563493
ENSG00000226521	ENSG00000226521	transcribed_unprocessed_pseudogene	17	+	20716483	20737127
ENSG00000250462	LRRC37BP1	transcribed_unprocessed_pseudogene	17	+	30629680	30637302
ENSG00000290450	ENSG00000290450	lncRNA	17	+	30631755	30637466
ENSG00000228983	SLC47A1P1	transcribed_unprocessed_pseudogene	17	+	19579989	19595929
ENSG00000290454	ENSG00000290454	lncRNA	17	+	19579943	19596058
ENSG00000264057	ENSG00000264057	transcribed_unprocessed_pseudogene	17	+	64927634	64931286
ENSG00000290457	ENSG00000290457	lncRNA	17	+	64927744	64934203
ENSG00000231625	SLC47A1P2	transcribed_unprocessed_pseudogene	17	+	19615789	19633132
ENSG00000290544	ENSG00000290544	lncRNA	17	+	19629451	19633825
ENSG00000267023	LRRC37A16P	transcribed_unprocessed_pseudogene	17	-	68125777	68152468
ENSG00000290646	ENSG00000290646	lncRNA	17	-	68128340	68147523
ENSG00000205266	KRT17P5	transcribed_unprocessed_pseudogene	17	+	18420819	18424886
ENSG00000186831	KRT17P2	transcribed_unprocessed_pseudogene	17	+	18426927	18431848
ENSG00000214856	KRT16P1	transcribed_unprocessed_pseudogene	17	+	18439985	18442734
ENSG00000167494	NOS2P2	transcribed_unprocessed_pseudogene	17	-	18497567	18503282
ENSG00000233327	USP32P2	transcribed_unprocessed_pseudogene	17	-	18513285	18519674
ENSG00000237575	PYY2	transcribed_unprocessed_pseudogene	17	+	28227306	28227701
ENSG00000290671	PYY2	lncRNA	17	+	28226563	28228065
ENSG00000265060	PPY2P	transcribed_unprocessed_pseudogene	17	+	28247444	28248164
ENSG00000290672	PPY2P	lncRNA	17	+	28247444	28248289
ENSG00000249459	ZNF286B	transcribed_unprocessed_pseudogene	17	-	18661937	18681846
ENSG00000128438	TBC1D27P	transcribed_unprocessed_pseudogene	17	-	16923996	16932505
ENSG00000255095	OR1D4	transcribed_unprocessed_pseudogene	17	+	3240676	3241614
ENSG00000274712	ENSG00000274712	transcribed_unprocessed_pseudogene	17	+	68205669	68206238
ENSG00000290793	ENSG00000290793	lncRNA	17	+	68205489	68207493
ENSG00000188755	TBC1D3P2	transcribed_unprocessed_pseudogene	17	-	62265017	62274115
ENSG00000290800	TBC1D3P2	lncRNA	17	-	62264705	62275655
ENSG00000276715	YWHAEP7	transcribed_unprocessed_pseudogene	17	-	37854303	37855228
ENSG00000290810	YWHAEP7	lncRNA	17	-	37828305	37884743
ENSG00000180068	OR3A4P	transcribed_unprocessed_pseudogene	17	+	3310311	3311216
ENSG00000265798	ENSG00000265798	transcribed_unprocessed_pseudogene	17	-	31038575	31051026
ENSG00000214514	KRT42P	transcribed_unprocessed_pseudogene	17	-	41626536	41634106
ENSG00000263563	UBBP4	transcribed_unprocessed_pseudogene	17	+	22204093	22205009
ENSG00000290919	UBBP4	lncRNA	17	+	22090743	22205156
ENSG00000214553	LRRC37A11P	transcribed_unprocessed_pseudogene	17	+	39027277	39045347
ENSG00000290928	ENSG00000290928	lncRNA	17	+	30709299	30790908
ENSG00000265788	NOS2P1	transcribed_unprocessed_pseudogene	17	-	27651334	27665712
ENSG00000266379	ENSG00000266379	transcribed_unprocessed_pseudogene	17	-	32088161	32094932
ENSG00000263369	ENSG00000263369	transcribed_unprocessed_pseudogene	17	-	32106330	32114125
ENSG00000188933	USP32P1	transcribed_unprocessed_pseudogene	17	+	16796043	16802427
ENSG00000226145	KRT16P6	transcribed_unprocessed_pseudogene	17	-	16818142	16822492
ENSG00000227300	KRT16P2	transcribed_unprocessed_pseudogene	17	-	16829999	16832753
ENSG00000131885	KRT17P1	transcribed_unprocessed_pseudogene	17	-	16840895	16845815
ENSG00000205312	KRT17P4	transcribed_unprocessed_pseudogene	17	-	16847852	16851908
ENSG00000261575	ENSG00000261575	transcribed_unprocessed_pseudogene	17	+	46267412	46268694
ENSG00000260157	ENSG00000260157	transcribed_unprocessed_pseudogene	17	+	21632721	21641356
ENSG00000273736	ENSG00000273736	transcribed_unprocessed_pseudogene	17	-	35963512	35965471
ENSG00000266865	ENSG00000266865	transcribed_unprocessed_pseudogene	17	+	31008754	31031946
ENSG00000260105	AOC4P	transcribed_unprocessed_pseudogene	17	+	42867279	42874369
ENSG00000291070	AOC4P	lncRNA	17	+	42865922	42874246
ENSG00000205212	CCDC144NL	transcribed_unprocessed_pseudogene	17	-	20893392	20896020
ENSG00000291074	CCDC144NL	lncRNA	17	-	20836447	20896162
ENSG00000262943	ALOX12P2	transcribed_unprocessed_pseudogene	17	+	6893782	6900032
ENSG00000291084	ALOX12P2	lncRNA	17	+	6853861	6954107
ENSG00000274487	NPEPPSP1	transcribed_unprocessed_pseudogene	17	-	38195872	38257152
ENSG00000291088	NPEPPSP1	lncRNA	17	-	38195703	38257381
ENSG00000154874	CCDC144BP	transcribed_unprocessed_pseudogene	17	-	18542155	18625447
ENSG00000108448	TRIM16L	transcribed_unprocessed_pseudogene	17	+	18722237	18735460
ENSG00000214176	PLEKHM1P1	transcribed_unprocessed_pseudogene	17	-	64785259	64829208
ENSG00000291117	ENSG00000291117	lncRNA	17	-	64779259	64837207
ENSG00000228782	MRPL45P2	transcribed_unprocessed_pseudogene	17	-	47482992	47492459
ENSG00000291120	ENSG00000291120	lncRNA	17	-	47450568	47492493
ENSG00000214174	AMZ2P1	transcribed_unprocessed_pseudogene	17	-	64968222	64973517
ENSG00000291140	AMZ2P1	lncRNA	17	-	64966550	64975630
ENSG00000229028	KRT223P	transcribed_unprocessed_pseudogene	17	-	40719034	40721932
ENSG00000291165	ENSG00000291165	lncRNA	17	-	40717234	40719140
