Gene	Name	Type	Chr	Start	End
gene:Solyc07g063050.1	gene:Solyc07g063050.1	protein_coding	7	65770193	65771026
gene:Solyc07g063060.2	gene:Solyc07g063060.2	protein_coding	7	65772762	65777307
gene:Solyc07g063070.1	gene:Solyc07g063070.1	protein_coding	7	65780252	65780953
gene:Solyc07g063080.3	gene:Solyc07g063080.3	protein_coding	7	65788141	65793025
gene:ENSRNA050028479	gene:ENSRNA050028479	tRNA	7	65794924	65794996
gene:Solyc07g063090.1	gene:Solyc07g063090.1	protein_coding	7	65798422	65798862
gene:Solyc07g063100.3	gene:Solyc07g063100.3	protein_coding	7	65800876	65806611
gene:Solyc07g063110.3	gene:Solyc07g063110.3	protein_coding	7	65814763	65818741
gene:Solyc07g063120.3	gene:Solyc07g063120.3	protein_coding	7	65818831	65828823
gene:Solyc07g063130.3	gene:Solyc07g063130.3	protein_coding	7	65829235	65837534
gene:Solyc07g063140.1	gene:Solyc07g063140.1	protein_coding	7	65843100	65843522
gene:Solyc07g063145.1	gene:Solyc07g063145.1	protein_coding	7	65844552	65846453
gene:Solyc07g063150.3	gene:Solyc07g063150.3	protein_coding	7	65846781	65853506
gene:Solyc07g063160.2	gene:Solyc07g063160.2	protein_coding	7	65853765	65857414
gene:Solyc07g063165.1	gene:Solyc07g063165.1	protein_coding	7	65857674	65861639
gene:Solyc07g063180.3	gene:Solyc07g063180.3	protein_coding	7	65859782	65861639
gene:Solyc07g063190.3	gene:Solyc07g063190.3	protein_coding	7	65861881	65865275
gene:Solyc07g063200.2	gene:Solyc07g063200.2	protein_coding	7	65867607	65869496
gene:Solyc07g063230.3	gene:Solyc07g063230.3	protein_coding	7	65872148	65886233
gene:Solyc07g063240.3	gene:Solyc07g063240.3	protein_coding	7	65881860	65895919
gene:Solyc07g063250.3	gene:Solyc07g063250.3	protein_coding	7	65899725	65902919
gene:Solyc07g063260.3	gene:Solyc07g063260.3	protein_coding	7	65899725	65911675
gene:Solyc07g063270.3	gene:Solyc07g063270.3	protein_coding	7	65915737	65921494
gene:Solyc07g063280.2	gene:Solyc07g063280.2	protein_coding	7	65922781	65924650
gene:Solyc07g063290.3	gene:Solyc07g063290.3	protein_coding	7	65925534	65929416
gene:Solyc07g063300.3	gene:Solyc07g063300.3	protein_coding	7	65930807	65935326
gene:Solyc07g063310.3	gene:Solyc07g063310.3	protein_coding	7	65935593	65938748
gene:Solyc07g063320.3	gene:Solyc07g063320.3	protein_coding	7	65938805	65944866
gene:Solyc07g063330.3	gene:Solyc07g063330.3	protein_coding	7	65943305	65949366
gene:Solyc07g063340.3	gene:Solyc07g063340.3	protein_coding	7	65961415	65963717
gene:ENSRNA050028482	gene:ENSRNA050028482	tRNA	7	65969226	65969298
gene:ENSRNA050030156	gene:ENSRNA050030156	snRNA	7	65969445	65969574
gene:Solyc07g063350.3	gene:Solyc07g063350.3	protein_coding	7	65969829	65975585
gene:Solyc07g063360.1	gene:Solyc07g063360.1	protein_coding	7	65980332	65981410
gene:Solyc07g063390.3	gene:Solyc07g063390.3	protein_coding	7	65981903	65997428
gene:Solyc07g063380.1	gene:Solyc07g063380.1	protein_coding	7	65987779	65988075
gene:Solyc07g063400.3	gene:Solyc07g063400.3	protein_coding	7	65999933	66004330
gene:Solyc07g063410.3	gene:Solyc07g063410.3	protein_coding	7	66014470	66015920
gene:Solyc07g063420.3	gene:Solyc07g063420.3	protein_coding	7	66031401	66034062
gene:Solyc07g063430.3	gene:Solyc07g063430.3	protein_coding	7	66037442	66041949
gene:Solyc07g063440.3	gene:Solyc07g063440.3	protein_coding	7	66045216	66060413
gene:Solyc07g063450.2	gene:Solyc07g063450.2	protein_coding	7	66061242	66065786
gene:Solyc07g063460.2	gene:Solyc07g063460.2	protein_coding	7	66071198	66072176
gene:Solyc07g063470.1	gene:Solyc07g063470.1	protein_coding	7	66084984	66085190
gene:Solyc07g063475.1	gene:Solyc07g063475.1	protein_coding	7	66091744	66094731
gene:Solyc07g063490.3	gene:Solyc07g063490.3	protein_coding	7	66095782	66098304
gene:Solyc07g063500.3	gene:Solyc07g063500.3	protein_coding	7	66099310	66102875
gene:Solyc07g063510.3	gene:Solyc07g063510.3	protein_coding	7	66106731	66119195
gene:Solyc07g063530.3	gene:Solyc07g063530.3	protein_coding	7	66120019	66124797
gene:Solyc07g063540.3	gene:Solyc07g063540.3	protein_coding	7	66124872	66127969
gene:Solyc07g063550.3	gene:Solyc07g063550.3	protein_coding	7	66128606	66140869
gene:Solyc07g063570.3	gene:Solyc07g063570.3	protein_coding	7	66141714	66148331
gene:Solyc07g063580.3	gene:Solyc07g063580.3	protein_coding	7	66151358	66154299
gene:Solyc07g063590.3	gene:Solyc07g063590.3	protein_coding	7	66157007	66169035
gene:Solyc07g063600.3	gene:Solyc07g063600.3	protein_coding	7	66169556	66171198
gene:Solyc07g063610.3	gene:Solyc07g063610.3	protein_coding	7	66172733	66174036
gene:Solyc07g063620.3	gene:Solyc07g063620.3	protein_coding	7	66175690	66178222
gene:Solyc07g063630.3	gene:Solyc07g063630.3	protein_coding	7	66178767	66182300
gene:Solyc07g063650.3	gene:Solyc07g063650.3	protein_coding	7	66186965	66200643
gene:Solyc07g063660.1	gene:Solyc07g063660.1	protein_coding	7	66203065	66203307
gene:Solyc07g063670.2	gene:Solyc07g063670.2	protein_coding	7	66210008	66211317
gene:ENSRNA050028496	gene:ENSRNA050028496	tRNA	7	66212973	66213053
gene:Solyc07g063680.3	gene:Solyc07g063680.3	protein_coding	7	66213037	66216701
gene:Solyc07g063690.1	gene:Solyc07g063690.1	protein_coding	7	66218953	66219294
gene:Solyc07g063700.2	gene:Solyc07g063700.2	protein_coding	7	66222825	66231472
gene:Solyc07g063720.1	gene:Solyc07g063720.1	protein_coding	7	66235514	66238610
gene:Solyc07g063730.2	gene:Solyc07g063730.2	protein_coding	7	66239296	66243642
gene:ENSRNA050030164	gene:ENSRNA050030164	snRNA	7	66243288	66243404
gene:Solyc07g063733.1	gene:Solyc07g063733.1	protein_coding	7	66244109	66246314
gene:Solyc07g063735.1	gene:Solyc07g063735.1	protein_coding	7	66247173	66283747
gene:Solyc07g063737.1	gene:Solyc07g063737.1	protein_coding	7	66253051	66255124
gene:Solyc07g063770.3	gene:Solyc07g063770.3	protein_coding	7	66259425	66263241
gene:Solyc07g063790.1	gene:Solyc07g063790.1	protein_coding	7	66271235	66271819
gene:Solyc07g063810.2	gene:Solyc07g063810.2	protein_coding	7	66277293	66279951
gene:Solyc07g063830.3	gene:Solyc07g063830.3	protein_coding	7	66291690	66295734
gene:Solyc07g063840.1	gene:Solyc07g063840.1	protein_coding	7	66310218	66310688
gene:ENSRNA050030168	gene:ENSRNA050030168	snRNA	7	66319243	66319345
gene:Solyc07g063850.3	gene:Solyc07g063850.3	protein_coding	7	66335499	66337944
gene:Solyc07g063860.3	gene:Solyc07g063860.3	protein_coding	7	66356978	66358025
gene:Solyc07g063870.3	gene:Solyc07g063870.3	protein_coding	7	66359533	66365878
gene:Solyc07g063880.3	gene:Solyc07g063880.3	protein_coding	7	66363249	66368241
gene:Solyc07g063910.3	gene:Solyc07g063910.3	protein_coding	7	66370870	66372770
gene:Solyc07g063900.3	gene:Solyc07g063900.3	protein_coding	7	66373996	66377523
gene:Solyc07g063905.1	gene:Solyc07g063905.1	protein_coding	7	66379970	66380672
gene:Solyc07g063920.3	gene:Solyc07g063920.3	protein_coding	7	66386276	66388691
gene:Solyc07g063930.3	gene:Solyc07g063930.3	protein_coding	7	66389096	66393149
gene:Solyc07g063940.2	gene:Solyc07g063940.2	protein_coding	7	66395286	66398607
gene:Solyc07g063950.3	gene:Solyc07g063950.3	protein_coding	7	66416704	66426067
gene:Solyc07g063970.3	gene:Solyc07g063970.3	protein_coding	7	66427058	66429871
gene:Solyc07g063980.1	gene:Solyc07g063980.1	protein_coding	7	66434282	66434812
gene:Solyc07g063990.1	gene:Solyc07g063990.1	protein_coding	7	66435622	66438763
gene:Solyc07g064000.1	gene:Solyc07g064000.1	protein_coding	7	66439389	66440051
gene:Solyc07g064010.3	gene:Solyc07g064010.3	protein_coding	7	66442448	66449271
gene:Solyc07g064020.3	gene:Solyc07g064020.3	protein_coding	7	66451616	66453514
gene:ENSRNA050028484	gene:ENSRNA050028484	tRNA	7	66454977	66455049
gene:Solyc07g064030.3	gene:Solyc07g064030.3	protein_coding	7	66459903	66465500
gene:Solyc07g064040.3	gene:Solyc07g064040.3	protein_coding	7	66467844	66471490
gene:Solyc07g064050.3	gene:Solyc07g064050.3	protein_coding	7	66473743	66476525
gene:Solyc07g064060.3	gene:Solyc07g064060.3	protein_coding	7	66478286	66486546
gene:Solyc07g064070.2	gene:Solyc07g064070.2	protein_coding	7	66490379	66491740
gene:Solyc07g064080.3	gene:Solyc07g064080.3	protein_coding	7	66493087	66510706
gene:Solyc07g064090.3	gene:Solyc07g064090.3	protein_coding	7	66505318	66510725
gene:Solyc07g064110.3	gene:Solyc07g064110.3	protein_coding	7	66511762	66525359
gene:Solyc07g064100.1	gene:Solyc07g064100.1	protein_coding	7	66511941	66512549
gene:Solyc07g064120.2	gene:Solyc07g064120.2	protein_coding	7	66526176	66532515
gene:Solyc07g064130.2	gene:Solyc07g064130.2	protein_coding	7	66534540	66538155
gene:Solyc07g064140.1	gene:Solyc07g064140.1	protein_coding	7	66541994	66542170
gene:Solyc07g064150.3	gene:Solyc07g064150.3	protein_coding	7	66545508	66546967
gene:Solyc07g064160.3	gene:Solyc07g064160.3	protein_coding	7	66551404	66553452
gene:Solyc07g064190.2	gene:Solyc07g064190.2	protein_coding	7	66560969	66575765
gene:Solyc07g064200.3	gene:Solyc07g064200.3	protein_coding	7	66576826	66578907
gene:Solyc07g064210.2	gene:Solyc07g064210.2	protein_coding	7	66580123	66581076
gene:Solyc07g064220.1	gene:Solyc07g064220.1	protein_coding	7	66581800	66583431
gene:Solyc07g064230.3	gene:Solyc07g064230.3	protein_coding	7	66586732	66593394
gene:Solyc07g064240.3	gene:Solyc07g064240.3	protein_coding	7	66594253	66595344
gene:Solyc07g064250.3	gene:Solyc07g064250.3	protein_coding	7	66597087	66604862
gene:Solyc07g064260.2	gene:Solyc07g064260.2	protein_coding	7	66608728	66612668
gene:Solyc07g064270.3	gene:Solyc07g064270.3	protein_coding	7	66618205	66622971
gene:Solyc07g064280.3	gene:Solyc07g064280.3	protein_coding	7	66619789	66626490
gene:Solyc07g064290.3	gene:Solyc07g064290.3	protein_coding	7	66626985	66631298
gene:Solyc07g064300.3	gene:Solyc07g064300.3	protein_coding	7	66627071	66647714
gene:Solyc07g064310.2	gene:Solyc07g064310.2	protein_coding	7	66644876	66646879
gene:ENSRNA050028486	gene:ENSRNA050028486	tRNA	7	66649056	66649127
gene:Solyc07g064320.2	gene:Solyc07g064320.2	protein_coding	7	66649516	66650426
gene:Solyc07g064330.3	gene:Solyc07g064330.3	protein_coding	7	66652964	66666302
gene:Solyc07g064350.2	gene:Solyc07g064350.2	protein_coding	7	66667443	66670520
gene:Solyc07g064360.2	gene:Solyc07g064360.2	protein_coding	7	66674867	66676948
gene:Solyc07g064370.1	gene:Solyc07g064370.1	protein_coding	7	66688139	66689989
gene:Solyc07g064373.1	gene:Solyc07g064373.1	protein_coding	7	66693915	66697767
gene:Solyc07g064377.1	gene:Solyc07g064377.1	protein_coding	7	66697794	66698108
gene:Solyc07g064390.1	gene:Solyc07g064390.1	protein_coding	7	66705860	66706702
gene:Solyc07g064400.2	gene:Solyc07g064400.2	protein_coding	7	66708617	66710680
gene:ENSRNA050028495	gene:ENSRNA050028495	tRNA	7	66713436	66713507
gene:Solyc07g064410.1	gene:Solyc07g064410.1	protein_coding	7	66714768	66715766
gene:Solyc07g064420.3	gene:Solyc07g064420.3	protein_coding	7	66717699	66722935
gene:Solyc07g064430.1	gene:Solyc07g064430.1	protein_coding	7	66726404	66727648
gene:Solyc07g064440.3	gene:Solyc07g064440.3	protein_coding	7	66728776	66735642
gene:Solyc07g064450.3	gene:Solyc07g064450.3	protein_coding	7	66736364	66738125
gene:Solyc07g064470.3	gene:Solyc07g064470.3	protein_coding	7	66739632	66740317
gene:Solyc07g064475.1	gene:Solyc07g064475.1	protein_coding	7	66740936	66743044
gene:Solyc07g064480.1	gene:Solyc07g064480.1	protein_coding	7	66743403	66744380
gene:Solyc07g064490.3	gene:Solyc07g064490.3	protein_coding	7	66745659	66752430
gene:Solyc07g064500.3	gene:Solyc07g064500.3	protein_coding	7	66745716	66756035
gene:Solyc07g064520.3	gene:Solyc07g064520.3	protein_coding	7	66756543	66761323
gene:Solyc07g064540.2	gene:Solyc07g064540.2	protein_coding	7	66763783	66766433
gene:Solyc07g064550.3	gene:Solyc07g064550.3	protein_coding	7	66766825	66775528
gene:Solyc07g064560.3	gene:Solyc07g064560.3	protein_coding	7	66775596	66782534
gene:Solyc07g064570.3	gene:Solyc07g064570.3	protein_coding	7	66783880	66788302
gene:Solyc07g064580.3	gene:Solyc07g064580.3	protein_coding	7	66791973	66795235
gene:Solyc07g064590.3	gene:Solyc07g064590.3	protein_coding	7	66797794	66803070
gene:Solyc07g064600.3	gene:Solyc07g064600.3	protein_coding	7	66801912	66804745
gene:Solyc07g064610.3	gene:Solyc07g064610.3	protein_coding	7	66810804	66815524
gene:Solyc07g064615.1	gene:Solyc07g064615.1	protein_coding	7	66812965	66814363
gene:Solyc07g064620.2	gene:Solyc07g064620.2	protein_coding	7	66816203	66817776
gene:Solyc07g064625.1	gene:Solyc07g064625.1	protein_coding	7	66819164	66821621
gene:Solyc07g064630.3	gene:Solyc07g064630.3	protein_coding	7	66822598	66828465
gene:Solyc07g064640.3	gene:Solyc07g064640.3	protein_coding	7	66829980	66834654
gene:Solyc07g064650.2	gene:Solyc07g064650.2	protein_coding	7	66839607	66840206
gene:Solyc07g064660.1	gene:Solyc07g064660.1	protein_coding	7	66841412	66842287
gene:Solyc07g064670.3	gene:Solyc07g064670.3	protein_coding	7	66845265	66850201
gene:Solyc07g064675.1	gene:Solyc07g064675.1	protein_coding	7	66849877	66850333
gene:Solyc07g064680.3	gene:Solyc07g064680.3	protein_coding	7	66851779	66854951
gene:Solyc01g067810.2	gene:Solyc01g067810.2	protein_coding	7	66857134	66857459
gene:Solyc07g064690.1	gene:Solyc07g064690.1	protein_coding	7	66858724	66859113
gene:Solyc07g064700.3	gene:Solyc07g064700.3	protein_coding	7	66862977	66869377
gene:Solyc07g064710.3	gene:Solyc07g064710.3	protein_coding	7	66874256	66878498
gene:Solyc07g064720.3	gene:Solyc07g064720.3	protein_coding	7	66880346	66886063
gene:ENSRNA050028493	gene:ENSRNA050028493	tRNA	7	66883050	66883122
gene:Solyc07g064730.2	gene:Solyc07g064730.2	protein_coding	7	66886804	66891869
gene:ENSRNA050028491	gene:ENSRNA050028491	tRNA	7	66886959	66887031
gene:Solyc07g064740.3	gene:Solyc07g064740.3	protein_coding	7	66893944	66902410
gene:Solyc07g064760.2	gene:Solyc07g064760.2	protein_coding	7	66901739	66904273
gene:Solyc07g064750.1	gene:Solyc07g064750.1	protein_coding	7	66902631	66903611
gene:Solyc07g064770.2	gene:Solyc07g064770.2	protein_coding	7	66905697	66906983
gene:Solyc07g064780.2	gene:Solyc07g064780.2	protein_coding	7	66907941	66911459
gene:Solyc07g064790.3	gene:Solyc07g064790.3	protein_coding	7	66912500	66913876
gene:Solyc07g064800.3	gene:Solyc07g064800.3	protein_coding	7	66916522	66923764
gene:Solyc07g064810.3	gene:Solyc07g064810.3	protein_coding	7	66924686	66932584
gene:Solyc07g064820.1	gene:Solyc07g064820.1	protein_coding	7	66936441	66937913
gene:Solyc07g064830.3	gene:Solyc07g064830.3	protein_coding	7	66945999	66961872
gene:Solyc07g064840.2	gene:Solyc07g064840.2	protein_coding	7	66966061	66968169
gene:Solyc07g064850.3	gene:Solyc07g064850.3	protein_coding	7	66968522	66972231
gene:Solyc07g064860.2	gene:Solyc07g064860.2	protein_coding	7	66974360	66976172
gene:Solyc07g064870.3	gene:Solyc07g064870.3	protein_coding	7	66977413	66983032
gene:Solyc07g064880.3	gene:Solyc07g064880.3	protein_coding	7	66987665	66998270
gene:Solyc07g064890.1	gene:Solyc07g064890.1	protein_coding	7	67001621	67002343
gene:Solyc07g064900.3	gene:Solyc07g064900.3	protein_coding	7	67009167	67012877
gene:Solyc07g064910.3	gene:Solyc07g064910.3	protein_coding	7	67013898	67019463
gene:Solyc07g064920.3	gene:Solyc07g064920.3	protein_coding	7	67019968	67022965
gene:Solyc07g064930.3	gene:Solyc07g064930.3	protein_coding	7	67023937	67029512
gene:Solyc07g064940.3	gene:Solyc07g064940.3	protein_coding	7	67028939	67031934
gene:Solyc07g064950.3	gene:Solyc07g064950.3	protein_coding	7	67032595	67038941
gene:Solyc07g064960.2	gene:Solyc07g064960.2	protein_coding	7	67035462	67042902
gene:Solyc07g064970.3	gene:Solyc07g064970.3	protein_coding	7	67045051	67051750
gene:Solyc07g064980.3	gene:Solyc07g064980.3	protein_coding	7	67053344	67058390
gene:Solyc07g064990.3	gene:Solyc07g064990.3	protein_coding	7	67062622	67065181
gene:Solyc07g065000.3	gene:Solyc07g065000.3	protein_coding	7	67074142	67079848
gene:Solyc07g065010.3	gene:Solyc07g065010.3	protein_coding	7	67081277	67085998
gene:Solyc07g065020.3	gene:Solyc07g065020.3	protein_coding	7	67087285	67093871
gene:Solyc07g065030.3	gene:Solyc07g065030.3	protein_coding	7	67095777	67100165
gene:Solyc07g065050.3	gene:Solyc07g065050.3	protein_coding	7	67098448	67110652
gene:Solyc07g065040.3	gene:Solyc07g065040.3	protein_coding	7	67101045	67108855
gene:Solyc07g065060.2	gene:Solyc07g065060.2	protein_coding	7	67113049	67116212
gene:Solyc07g065080.3	gene:Solyc07g065080.3	protein_coding	7	67116689	67131232
gene:Solyc07g065110.1	gene:Solyc07g065110.1	protein_coding	7	67137898	67138212
gene:Solyc07g065120.3	gene:Solyc07g065120.3	protein_coding	7	67149629	67157360
gene:Solyc07g065125.1	gene:Solyc07g065125.1	protein_coding	7	67157237	67158273
gene:Solyc07g065130.3	gene:Solyc07g065130.3	protein_coding	7	67161290	67164421
gene:Solyc07g065140.3	gene:Solyc07g065140.3	protein_coding	7	67165813	67168986
gene:Solyc07g065160.3	gene:Solyc07g065160.3	protein_coding	7	67174082	67174684
gene:Solyc07g065165.1	gene:Solyc07g065165.1	protein_coding	7	67175416	67178000
gene:Solyc07g065170.3	gene:Solyc07g065170.3	protein_coding	7	67179416	67182180
gene:Solyc07g065180.3	gene:Solyc07g065180.3	protein_coding	7	67182739	67186646
gene:Solyc07g065185.1	gene:Solyc07g065185.1	protein_coding	7	67188093	67191975
gene:Solyc07g065200.3	gene:Solyc07g065200.3	protein_coding	7	67192358	67195767
gene:Solyc07g065210.3	gene:Solyc07g065210.3	protein_coding	7	67196553	67202506
gene:Solyc07g065220.2	gene:Solyc07g065220.2	protein_coding	7	67208807	67212027
gene:Solyc07g065240.2	gene:Solyc07g065240.2	protein_coding	7	67211157	67214766
gene:Solyc07g065250.3	gene:Solyc07g065250.3	protein_coding	7	67217119	67219618
gene:Solyc07g065260.3	gene:Solyc07g065260.3	protein_coding	7	67223002	67228347
gene:Solyc07g065270.1	gene:Solyc07g065270.1	protein_coding	7	67228410	67230026
gene:Solyc07g065280.3	gene:Solyc07g065280.3	protein_coding	7	67234914	67236098
gene:Solyc07g065290.3	gene:Solyc07g065290.3	protein_coding	7	67237590	67242750
gene:Solyc07g065300.2	gene:Solyc07g065300.2	protein_coding	7	67247561	67251088
gene:Solyc07g065310.3	gene:Solyc07g065310.3	protein_coding	7	67251400	67260035
gene:Solyc07g065320.3	gene:Solyc07g065320.3	protein_coding	7	67260473	67266251
gene:Solyc07g065330.3	gene:Solyc07g065330.3	protein_coding	7	67271534	67272616
gene:Solyc07g065340.1	gene:Solyc07g065340.1	protein_coding	7	67274181	67275176
gene:Solyc07g065350.2	gene:Solyc07g065350.2	protein_coding	7	67280692	67288595
gene:Solyc07g065370.3	gene:Solyc07g065370.3	protein_coding	7	67288657	67293458
gene:Solyc07g065380.3	gene:Solyc07g065380.3	protein_coding	7	67295863	67304417
gene:Solyc07g065410.1	gene:Solyc07g065410.1	protein_coding	7	67309826	67310131
gene:Solyc07g065420.1	gene:Solyc07g065420.1	protein_coding	7	67317183	67317896
gene:Solyc07g065440.3	gene:Solyc07g065440.3	protein_coding	7	67318597	67327551
gene:Solyc07g065445.1	gene:Solyc07g065445.1	protein_coding	7	67322155	67327551
gene:Solyc07g065450.3	gene:Solyc07g065450.3	protein_coding	7	67329058	67333553
gene:Solyc07g065460.1	gene:Solyc07g065460.1	protein_coding	7	67335703	67336047
gene:Solyc07g065470.3	gene:Solyc07g065470.3	protein_coding	7	67338696	67344462
gene:Solyc07g065480.3	gene:Solyc07g065480.3	protein_coding	7	67341148	67346008
gene:Solyc07g065490.3	gene:Solyc07g065490.3	protein_coding	7	67352499	67361396
gene:Solyc07g065500.2	gene:Solyc07g065500.2	protein_coding	7	67360729	67362039
gene:Solyc07g065510.3	gene:Solyc07g065510.3	protein_coding	7	67363084	67368197
gene:Solyc07g065520.3	gene:Solyc07g065520.3	protein_coding	7	67368914	67374260
gene:Solyc07g065530.1	gene:Solyc07g065530.1	protein_coding	7	67383320	67383910
gene:Solyc07g065540.1	gene:Solyc07g065540.1	protein_coding	7	67387394	67388629
gene:Solyc07g065550.3	gene:Solyc07g065550.3	protein_coding	7	67392202	67404010
gene:Solyc07g065560.2	gene:Solyc07g065560.2	protein_coding	7	67405902	67407030
gene:Solyc07g065570.2	gene:Solyc07g065570.2	protein_coding	7	67412139	67415810
gene:Solyc07g065580.2	gene:Solyc07g065580.2	protein_coding	7	67416919	67418762
gene:Solyc07g065590.3	gene:Solyc07g065590.3	protein_coding	7	67418926	67422732
gene:Solyc07g065595.1	gene:Solyc07g065595.1	protein_coding	7	67418926	67422968
gene:Solyc07g065600.3	gene:Solyc07g065600.3	protein_coding	7	67424317	67436472
gene:Solyc07g065610.1	gene:Solyc07g065610.1	protein_coding	7	67439119	67441119
gene:Solyc07g065620.3	gene:Solyc07g065620.3	protein_coding	7	67442490	67447268
gene:Solyc07g065630.3	gene:Solyc07g065630.3	protein_coding	7	67448203	67464966
gene:Solyc07g065640.3	gene:Solyc07g065640.3	protein_coding	7	67467174	67471944
gene:Solyc07g065660.3	gene:Solyc07g065660.3	protein_coding	7	67468583	67482060
gene:Solyc07g065680.3	gene:Solyc07g065680.3	protein_coding	7	67484361	67489583
gene:Solyc07g065690.3	gene:Solyc07g065690.3	protein_coding	7	67493676	67498825
gene:Solyc07g065700.3	gene:Solyc07g065700.3	protein_coding	7	67498992	67505984
gene:ENSRNA050028488	gene:ENSRNA050028488	tRNA	7	67512303	67512375
gene:Solyc07g065710.3	gene:Solyc07g065710.3	protein_coding	7	67513804	67519841
gene:Solyc07g065720.3	gene:Solyc07g065720.3	protein_coding	7	67520614	67523818
gene:Solyc07g065730.2	gene:Solyc07g065730.2	protein_coding	7	67523819	67529803
gene:Solyc07g065735.1	gene:Solyc07g065735.1	protein_coding	7	67531381	67537095
gene:Solyc07g065760.2	gene:Solyc07g065760.2	protein_coding	7	67535932	67539218
gene:Solyc07g065765.1	gene:Solyc07g065765.1	protein_coding	7	67539343	67540406
gene:Solyc07g065780.2	gene:Solyc07g065780.2	protein_coding	7	67540788	67544277
gene:Solyc07g065790.2	gene:Solyc07g065790.2	protein_coding	7	67545671	67548926
gene:Solyc07g065800.3	gene:Solyc07g065800.3	protein_coding	7	67548279	67552411
gene:Solyc07g065810.2	gene:Solyc07g065810.2	protein_coding	7	67554679	67556174
gene:Solyc07g065820.3	gene:Solyc07g065820.3	protein_coding	7	67558046	67563449
gene:Solyc07g065830.1	gene:Solyc07g065830.1	protein_coding	7	67565399	67565623
gene:Solyc07g065840.2	gene:Solyc07g065840.2	protein_coding	7	67565749	67569469
gene:Solyc07g065845.1	gene:Solyc07g065845.1	protein_coding	7	67569773	67577969
gene:Solyc07g065850.3	gene:Solyc07g065850.3	protein_coding	7	67577707	67581699
gene:Solyc07g065860.3	gene:Solyc07g065860.3	protein_coding	7	67586274	67591758
gene:Solyc07g065870.3	gene:Solyc07g065870.3	protein_coding	7	67592552	67596106
gene:Solyc07g065880.3	gene:Solyc07g065880.3	protein_coding	7	67596619	67604809
gene:Solyc07g065900.3	gene:Solyc07g065900.3	protein_coding	7	67613989	67625968
gene:ENSRNA050030165	gene:ENSRNA050030165	snRNA	7	67628109	67628211
gene:Solyc07g065910.1	gene:Solyc07g065910.1	protein_coding	7	67629001	67629750
gene:Solyc07g065920.3	gene:Solyc07g065920.3	protein_coding	7	67631977	67634976
gene:Solyc07g065930.3	gene:Solyc07g065930.3	protein_coding	7	67648700	67651296
gene:Solyc07g065940.1	gene:Solyc07g065940.1	protein_coding	7	67653435	67653647
gene:Solyc07g065950.3	gene:Solyc07g065950.3	protein_coding	7	67656674	67666715
gene:Solyc07g065970.2	gene:Solyc07g065970.2	protein_coding	7	67666737	67669812
gene:Solyc07g065980.3	gene:Solyc07g065980.3	protein_coding	7	67674027	67678597
gene:Solyc07g065985.1	gene:Solyc07g065985.1	protein_coding	7	67678997	67679946
gene:Solyc07g066020.3	gene:Solyc07g066020.3	protein_coding	7	67681377	67691811
gene:Solyc07g066030.3	gene:Solyc07g066030.3	protein_coding	7	67695546	67717253
gene:Solyc07g066050.3	gene:Solyc07g066050.3	protein_coding	7	67719223	67720034
gene:Solyc07g066060.3	gene:Solyc07g066060.3	protein_coding	7	67719229	67726455
gene:Solyc07g066080.3	gene:Solyc07g066080.3	protein_coding	7	67728920	67739205
gene:Solyc07g066090.3	gene:Solyc07g066090.3	protein_coding	7	67746823	67751733
gene:Solyc07g066100.3	gene:Solyc07g066100.3	protein_coding	7	67752686	67755189
gene:Solyc07g066120.3	gene:Solyc07g066120.3	protein_coding	7	67753681	67763925
gene:Solyc07g066110.1	gene:Solyc07g066110.1	protein_coding	7	67755851	67757434
gene:Solyc07g066130.1	gene:Solyc07g066130.1	protein_coding	7	67766515	67771111
gene:Solyc07g066140.1	gene:Solyc07g066140.1	protein_coding	7	67772991	67775222
gene:Solyc07g066150.1	gene:Solyc07g066150.1	protein_coding	7	67776515	67776955
gene:Solyc07g066160.1	gene:Solyc07g066160.1	protein_coding	7	67780126	67781121
gene:Solyc07g066170.3	gene:Solyc07g066170.3	protein_coding	7	67783532	67787479
gene:Solyc07g066180.2	gene:Solyc07g066180.2	protein_coding	7	67792031	67794498
gene:Solyc07g066190.2	gene:Solyc07g066190.2	protein_coding	7	67795695	67796212
gene:Solyc07g066200.3	gene:Solyc07g066200.3	protein_coding	7	67801368	67807917
gene:Solyc07g066210.3	gene:Solyc07g066210.3	protein_coding	7	67816015	67827996
gene:Solyc07g066220.3	gene:Solyc07g066220.3	protein_coding	7	67825464	67831433
gene:Solyc07g066230.3	gene:Solyc07g066230.3	protein_coding	7	67839997	67850051
gene:Solyc07g066240.3	gene:Solyc07g066240.3	protein_coding	7	67857107	67860785
gene:Solyc07g066250.1	gene:Solyc07g066250.1	protein_coding	7	67865221	67866507
gene:Solyc07g066260.3	gene:Solyc07g066260.3	protein_coding	7	67874218	67878698
gene:Solyc07g066270.3	gene:Solyc07g066270.3	protein_coding	7	67880790	67883624
gene:Solyc07g066275.1	gene:Solyc07g066275.1	nontranslating_CDS	7	67880790	67883857
gene:Solyc07g066280.3	gene:Solyc07g066280.3	protein_coding	7	67885158	67890396
gene:Solyc07g066290.3	gene:Solyc07g066290.3	protein_coding	7	67888843	67895645
gene:Solyc07g066300.3	gene:Solyc07g066300.3	protein_coding	7	67902509	67915056
gene:Solyc07g066310.3	gene:Solyc07g066310.3	protein_coding	7	67916388	67918124
