Gene	Name	Type	Chr	Start	End
gene:AT5G61270	PIF7-203	protein_coding	5	24638775	24640639
gene:AT5G61280	AT5G61280-201	protein_coding	5	24643556	24644804
gene:AT5G61280	AT5G61280-202	protein_coding	5	24643561	24644947
gene:AT5G61280	AT5G61280-203	protein_coding	5	24643561	24644990
gene:AT5G61290	AT5G61290-201	protein_coding	5	24648528	24650815
gene:AT5G61300	AT5G61300-201	protein_coding	5	24650704	24653269
gene:AT5G61300	AT5G61300-202	protein_coding	5	24650905	24653183
gene:AT5G61310	AT5G61310-202	protein_coding	5	24653261	24654918
gene:AT5G61310	AT5G61310-201	protein_coding	5	24653261	24654918
gene:AT5G61310	AT5G61310-203	protein_coding	5	24653290	24654863
gene:AT5G61310	AT5G61310-204	protein_coding	5	24653324	24654940
gene:AT5G61310	AT5G61310-205	protein_coding	5	24653324	24654940
gene:AT5G61310	AT5G61310-206	protein_coding	5	24653352	24654869
gene:AT5G61320	CYP89A3-201	protein_coding	5	24655098	24656638
gene:AT5G61330	AT5G61330-201	protein_coding	5	24657097	24661241
gene:AT5G61330	AT5G61330-202	protein_coding	5	24657097	24661241
gene:AT5G61330	AT5G61330-203	protein_coding	5	24657099	24660231
gene:AT5G61340	AT5G61340-201	protein_coding	5	24661679	24663217
gene:AT5G61340	AT5G61340-202	protein_coding	5	24661735	24663139
gene:AT5G61345	AT5G61345.1.exon1	tRNA	5	24667282	24667353
gene:AT5G61350	AT5G61350-201	protein_coding	5	24667873	24670749
gene:AT5G61360	AT5G61360-201	protein_coding	5	24670792	24671868
gene:AT5G61370	AT5G61370-201	protein_coding	5	24671770	24673657
gene:AT5G61380	TOC1-201	protein_coding	5	24674963	24678550
gene:AT5G61390	AT5G61390-201	protein_coding	5	24678555	24681078
gene:AT5G61400	AT5G61400-201	protein_coding	5	24681550	24683514
gene:AT5G61410	RPE-201	protein_coding	5	24683606	24686109
gene:AT5G61410	RPE-202	protein_coding	5	24683606	24686217
gene:AT5G61412	AT5G61412-201	protein_coding	5	24686610	24687366
gene:AT5G61420	MYB28-201	protein_coding	5	24689069	24691187
gene:AT5G61420	MYB28-202	protein_coding	5	24689144	24691095
gene:AT5G08995	AT5G08995-201	lncRNA	5	24699414	24699617
gene:AT5G61430	NAC100-201	protein_coding	5	24701062	24702787
gene:AT5G61430	NAC100-202	protein_coding	5	24701122	24702761
gene:AT5G61440	ACHT5-201	protein_coding	5	24707445	24709396
gene:AT5G61440	ACHT5-202	protein_coding	5	24707445	24709396
gene:AT5G09000	AT5G09000-201	snoRNA	5	24709074	24709141
gene:AT5G09005	AT5G09005-201	snoRNA	5	24709217	24709297
gene:AT5G61445	AT5G61445.1.exon1	tRNA	5	24709666	24709738
gene:AT5G61450	AT5G61450-201	protein_coding	5	24709862	24713010
gene:AT5G61455	U2.7-201	snRNA	5	24713264	24714094
gene:AT5G61460	MIM-201	protein_coding	5	24714076	24721970
gene:AT5G61470	AT5G61470-201	protein_coding	5	24722870	24723983
gene:AT5G61480	PXY-201	protein_coding	5	24724337	24728244
gene:AT5G09010	U2.7-201	snRNA	5	24730635	24730829
gene:AT5G61490	AT5G61490-201	protein_coding	5	24732597	24733824
gene:AT5G61495	AT5G61495-201	protein_coding	5	24732768	24733485
gene:AT5G61500	ATG3-201	protein_coding	5	24733785	24736876
gene:AT5G61500	ATG3-202	protein_coding	5	24733785	24736876
gene:AT5G61510	AT5G61510-201	protein_coding	5	24736871	24739002
gene:AT5G61510	AT5G61510-202	protein_coding	5	24736945	24738649
gene:AT5G61520	AT5G61520-201	protein_coding	5	24739026	24741401
gene:AT5G61520	AT5G61520-202	protein_coding	5	24739217	24741304
gene:AT5G61530	AT5G61530-202	protein_coding	5	24741976	24744823
gene:AT5G61530	AT5G61530-201	protein_coding	5	24741976	24744823
gene:AT5G61530	AT5G61530-203	protein_coding	5	24742048	24744784
gene:AT5G61530	AT5G61530-204	protein_coding	5	24742130	24744775
gene:AT5G61530	AT5G61530-205	protein_coding	5	24742249	24744784
gene:AT5G61540	AT5G61540-202	protein_coding	5	24744853	24747542
gene:AT5G61540	AT5G61540-201	protein_coding	5	24744853	24747542
gene:AT5G61540	AT5G61540-203	protein_coding	5	24744979	24747499
gene:AT5G09015	AT5G09015-201	lncRNA	5	24747856	24748067
gene:AT5G61550	AT5G61550-201	protein_coding	5	24748023	24751755
gene:AT5G61550	AT5G61550-202	protein_coding	5	24748049	24751736
gene:AT5G61550	AT5G61550-203	protein_coding	5	24748102	24751871
gene:AT5G61550	AT5G61550-204	protein_coding	5	24748250	24751702
gene:AT5G61560	AT5G61560-201	protein_coding	5	24752783	24756768
gene:AT5G61560	AT5G61560-202	protein_coding	5	24752783	24756768
gene:AT5G61560	AT5G61560-203	protein_coding	5	24752850	24756712
gene:AT5G61560	AT5G61560-204	protein_coding	5	24753180	24756719
gene:AT5G61560	AT5G61560-205	protein_coding	5	24753210	24756758
gene:AT5G61570	AT5G61570-201	protein_coding	5	24758189	24760789
gene:AT5G61570	AT5G61570-202	protein_coding	5	24758361	24760659
gene:AT5G61580	PFK4-201	protein_coding	5	24761041	24764168
gene:AT5G61580	PFK4-202	protein_coding	5	24761091	24764014
gene:AT5G61590	AT5G61590-201	protein_coding	5	24764256	24765511
gene:AT5G61600	ERF104-201	protein_coding	5	24766344	24767732
gene:AT5G61605	AT5G61605-201	protein_coding	5	24768382	24769010
gene:AT5G61610	AT5G61610-201	protein_coding	5	24770046	24771401
gene:AT5G61620	AT5G61620-201	protein_coding	5	24772326	24773507
gene:AT5G61630	AT5G61630-201	protein_coding	5	24773229	24774578
gene:AT5G61640	PMSR1-201	protein_coding	5	24774980	24776390
gene:AT5G61640	PMSR1-202	protein_coding	5	24775028	24776398
gene:AT5G61650	CYCP4%3B2-201	protein_coding	5	24778191	24779989
gene:AT5G61660	AT5G61660-201	protein_coding	5	24778653	24779945
gene:AT5G09020	AT5G09020-201	snoRNA	5	24782700	24782799
gene:AT5G61670	AT5G61670-201	protein_coding	5	24783429	24786265
gene:AT5G61670	AT5G61670-202	protein_coding	5	24783504	24786156
gene:AT5G61680	AT5G61680-201	protein_coding	5	24786162	24788060
gene:AT5G61690	ABCA11-201	protein_coding	5	24789237	24793528
gene:AT5G61690	ABCA11-202	protein_coding	5	24789247	24793528
gene:AT5G61700	ABCA12-201	protein_coding	5	24793779	24798745
gene:AT5G61700	ABCA12-202	protein_coding	5	24793804	24798687
gene:AT5G61700	ABCA12-203	protein_coding	5	24793804	24798687
gene:AT5G61700	ABCA12-204	protein_coding	5	24793864	24797944
gene:AT5G61710	AT5G61710-201	protein_coding	5	24799836	24800783
gene:AT5G09025	AT5G09025-201	lncRNA	5	24801000	24801346
gene:AT5G61720	AT5G61720-201	protein_coding	5	24801505	24803395
gene:AT5G61730	ABCA9-201	protein_coding	5	24803427	24807920
gene:AT5G61730	ABCA9-202	protein_coding	5	24803543	24807898
gene:AT5G61740	ABCA10-201	protein_coding	5	24808406	24812737
gene:AT5G61740	ABCA10-202	protein_coding	5	24808484	24812739
gene:AT5G61740	ABCA10-203	protein_coding	5	24809023	24812597
gene:AT5G61750	AT5G61750-201	protein_coding	5	24812804	24813436
gene:AT5G61760	IPK2BETA-201	protein_coding	5	24813660	24815455
gene:AT5G61760	IPK2BETA-202	protein_coding	5	24813729	24815458
gene:AT5G61770	PPAN-201	protein_coding	5	24815541	24817728
gene:AT5G61770	PPAN-202	protein_coding	5	24815608	24817706
gene:AT5G61770	PPAN-203	protein_coding	5	24815637	24817643
gene:AT5G61780	Tudor2-201	protein_coding	5	24821203	24826969
gene:AT5G61790	CNX1-201	protein_coding	5	24827063	24829900
gene:AT5G61800	AT5G61800-201	protein_coding	5	24829987	24831615
gene:AT5G61810	APC1-201	protein_coding	5	24831574	24833984
gene:AT5G61810	APC1-202	protein_coding	5	24831619	24833870
gene:AT5G61820	AT5G61820-202	protein_coding	5	24834300	24836933
gene:AT5G61820	AT5G61820-201	protein_coding	5	24834300	24836933
gene:AT5G61830	AT5G61830-201	protein_coding	5	24836898	24838970
gene:AT5G61830	AT5G61830-202	protein_coding	5	24837232	24838788
gene:AT5G61835	araport11	tRNA	5	24838980	24839064
gene:AT5G61840	GUT1-201	protein_coding	5	24839177	24842143
gene:AT5G61850	LFY-201	protein_coding	5	24844248	24846989
gene:AT5G61850	LFY-202	protein_coding	5	24844295	24846933
gene:AT5G61865	AT5G61865-201	protein_coding	5	24847310	24850118
gene:AT5G61880	AT5G61880-202	protein_coding	5	24850211	24851803
gene:AT5G61880	AT5G61880-201	protein_coding	5	24850211	24851803
gene:AT5G61880	AT5G61880-203	protein_coding	5	24850316	24851771
gene:AT5G61890	AT5G61890-201	protein_coding	5	24852322	24853941
gene:AT5G61910	AT5G61910-201	protein_coding	5	24855621	24864172
gene:AT5G61900	BON1-201	protein_coding	5	24855661	24859272
gene:AT5G61900	BON1-202	protein_coding	5	24855661	24859341
gene:AT5G61910	AT5G61910-202	protein_coding	5	24859818	24864148
gene:AT5G61910	AT5G61910-203	protein_coding	5	24859878	24864156
gene:AT5G61910	AT5G61910-204	protein_coding	5	24860449	24864101
gene:AT5G61910	AT5G61910-205	protein_coding	5	24860657	24864168
gene:AT5G61920	AT5G61920-202	protein_coding	5	24864290	24865628
gene:AT5G61920	AT5G61920-201	protein_coding	5	24864290	24865628
gene:AT5G61920	AT5G61920-203	protein_coding	5	24864290	24866019
gene:AT5G61920	AT5G61920-204	protein_coding	5	24864291	24865628
gene:AT5G61920	AT5G61920-205	protein_coding	5	24864302	24865628
gene:AT5G61920	AT5G61920-206	protein_coding	5	24864302	24866019
gene:AT5G61930	APO3-201	protein_coding	5	24865086	24867674
gene:AT5G61930	APO3-202	protein_coding	5	24866075	24868812
gene:AT5G61940	AT5G61940-201	protein_coding	5	24867945	24872915
gene:AT5G61940	AT5G61940-202	protein_coding	5	24867971	24872778
gene:AT5G61940	AT5G61940-203	protein_coding	5	24868155	24872765
gene:AT5G61940	AT5G61940-204	protein_coding	5	24868155	24872954
gene:AT5G61950	AT5G61950-201	protein_coding	5	24873053	24878309
gene:AT5G61960	ML1-201	protein_coding	5	24878507	24884852
gene:AT5G61960	ML1-202	protein_coding	5	24878520	24884150
gene:AT5G61960	ML1-207	protein_coding	5	24878520	24884174
gene:AT5G61960	ML1-211	protein_coding	5	24878520	24884174
gene:AT5G61960	ML1-208	protein_coding	5	24878520	24884174
gene:AT5G61960	ML1-210	protein_coding	5	24878520	24884174
gene:AT5G61960	ML1-204	protein_coding	5	24878520	24884174
gene:AT5G61960	ML1-206	protein_coding	5	24878520	24884174
gene:AT5G61960	ML1-203	protein_coding	5	24878520	24884174
gene:AT5G61960	ML1-209	protein_coding	5	24878520	24884174
gene:AT5G61960	ML1-205	protein_coding	5	24878520	24884174
gene:AT5G61970	AT5G61970-201	protein_coding	5	24888596	24893366
gene:AT5G61980	AGD1-201	protein_coding	5	24894053	24899973
gene:AT5G61990	AT5G61990-201	protein_coding	5	24899606	24903131
gene:AT5G09030	AT5G09030-201	lncRNA	5	24901362	24903100
gene:AT5G09035	AT5G09035-201	lncRNA	5	24905537	24905816
gene:AT5G61997	AT5G61997-201	protein_coding	5	24908265	24908384
gene:AT5G09040	AT5G09040-201	lncRNA	5	24908742	24909077
gene:AT5G09045	AT5G09045-201	lncRNA	5	24909440	24909720
gene:AT5G62000	ARF2-201	protein_coding	5	24910191	24915395
gene:AT5G62000	ARF2-202	protein_coding	5	24910209	24915378
gene:AT5G62000	ARF2-203	protein_coding	5	24910352	24915359
gene:AT5G62000	ARF2-204	protein_coding	5	24910358	24915210
gene:AT5G62000	ARF2-205	protein_coding	5	24910358	24915359
gene:AT5G62020	HSFB2A-201	protein_coding	5	24915807	24917643
gene:AT5G62030	AT5G62030-201	protein_coding	5	24918479	24920955
gene:AT5G62040	BFT-201	protein_coding	5	24922802	24923797
gene:AT5G62050	OXA1-201	protein_coding	5	24923465	24927314
gene:AT5G62060	AT5G62060-201	protein_coding	5	24927688	24928698
gene:AT5G62065	AT5G62065-201	protein_coding	5	24929207	24929778
gene:AT5G62070	IQD23-201	protein_coding	5	24929859	24932686
gene:AT5G62080	AT5G62080-201	protein_coding	5	24933471	24934484
gene:AT5G62090	SLK2-201	protein_coding	5	24934962	24939239
gene:AT5G62090	SLK2-202	protein_coding	5	24934963	24939169
gene:AT5G62090	SLK2-203	protein_coding	5	24934963	24939239
gene:AT5G62100	BAG2-202	protein_coding	5	24940203	24942003
gene:AT5G62100	BAG2-201	protein_coding	5	24940203	24942003
gene:AT5G62100	BAG2-204	protein_coding	5	24940256	24941974
gene:AT5G62100	BAG2-203	protein_coding	5	24940256	24941974
gene:AT5G62100	BAG2-205	protein_coding	5	24940311	24941974
gene:AT5G62100	BAG2-206	protein_coding	5	24940396	24941955
gene:AT5G62110	AT5G62110-201	protein_coding	5	24942169	24945645
gene:AT5G62110	AT5G62110-202	protein_coding	5	24942169	24946087
gene:AT5G62120	RR23-201	protein_coding	5	24946955	24948225
gene:AT5G62130	AT5G62130-201	protein_coding	5	24950264	24953232
gene:AT5G62130	AT5G62130-203	protein_coding	5	24950295	24953362
gene:AT5G62130	AT5G62130-202	protein_coding	5	24950295	24953362
gene:AT5G62130	AT5G62130-204	protein_coding	5	24950295	24953362
gene:AT5G62140	AT5G62140-201	protein_coding	5	24954216	24955503
gene:AT5G62150	AT5G62150-201	protein_coding	5	24958125	24958813
gene:AT5G62160	ZIP12-201	protein_coding	5	24960107	24961864
gene:AT5G62162	ath-MIR399c-201	miRNA	5	24962485	24962598
gene:AT5G62165	AGL42-202	protein_coding	5	24964646	24968607
gene:AT5G62165	AGL42-205	protein_coding	5	24964646	24968607
gene:AT5G62165	AGL42-203	protein_coding	5	24964646	24968607
gene:AT5G62165	AGL42-204	protein_coding	5	24964646	24968607
gene:AT5G62165	AGL42-206	protein_coding	5	24964646	24968607
gene:AT5G62165	AGL42-201	protein_coding	5	24964646	24968607
gene:AT5G62165	AGL42-208	protein_coding	5	24964657	24968535
gene:AT5G62165	AGL42-207	protein_coding	5	24964657	24968535
gene:AT5G62165	AGL42-209	protein_coding	5	24964672	24968578
gene:AT5G62165	AGL42-211	protein_coding	5	24964672	24968578
gene:AT5G62165	AGL42-210	protein_coding	5	24964672	24968578
gene:AT5G62165	AGL42-212	protein_coding	5	24964691	24968509
gene:AT5G62165	AGL42-213	protein_coding	5	24964691	24968536
gene:AT5G62165	AGL42-214	protein_coding	5	24964700	24968520
gene:AT5G62165	AGL42-215	protein_coding	5	24964726	24968509
gene:AT5G62165	AGL42-216	protein_coding	5	24964747	24968578
gene:AT5G62165	AGL42-217	protein_coding	5	24964991	24968535
gene:AT5G62170	TRM25-202	protein_coding	5	24972886	24975632
gene:AT5G62170	TRM25-201	protein_coding	5	24972886	24975632
gene:AT5G62170	TRM25-203	protein_coding	5	24972977	24975681
gene:AT5G62170	TRM25-204	protein_coding	5	24972977	24975708
gene:AT5G62180	CXE20-201	protein_coding	5	24978718	24980075
gene:AT5G62190	PRH75-201	protein_coding	5	24980268	24984044
gene:AT5G62200	AT5G62200-201	protein_coding	5	24984048	24985895
gene:AT5G62210	AT5G62210-201	protein_coding	5	24986294	24987811
gene:AT5G62220	GT18-201	protein_coding	5	24988214	24990331
gene:AT5G09050	AT5G09050-201	lncRNA	5	24993776	24994011
gene:AT5G62230	ERL1-201	protein_coding	5	24996129	25002322
gene:AT5G62230	ERL1-202	protein_coding	5	24996136	25002439
gene:AT5G62240	AT5G62240-201	protein_coding	5	25002358	25004783
gene:AT5G62250	MAP65-9-201	protein_coding	5	25005434	25008361
gene:AT5G62250	MAP65-9-202	protein_coding	5	25005626	25008268
gene:AT5G62260	AT5G62260-202	protein_coding	5	25008843	25011666
gene:AT5G62260	AT5G62260-201	protein_coding	5	25008843	25011666
gene:AT5G62260	AT5G62260-203	protein_coding	5	25008843	25011666
gene:AT5G62270	GCD1-201	protein_coding	5	25011957	25014812
gene:AT5G62270	GCD1-202	protein_coding	5	25011971	25014780
gene:AT5G62280	AT5G62280-201	protein_coding	5	25016860	25018265
gene:AT5G62290	AT5G62290-201	protein_coding	5	25019175	25021131
gene:AT5G62290	AT5G62290-202	protein_coding	5	25019487	25021131
gene:AT5G62300	AT5G62300-201	protein_coding	5	25021200	25022564
gene:AT5G62300	AT5G62300-202	protein_coding	5	25021201	25022417
gene:AT5G62310	IRE-201	protein_coding	5	25023155	25028686
gene:AT5G62320	MYB99-201	protein_coding	5	25028716	25029933
gene:AT5G62330	AT5G62330-201	protein_coding	5	25031563	25032276
gene:AT5G62340	AT5G62340-201	protein_coding	5	25033471	25034404
gene:AT5G09055	AT5G09055-201	lncRNA	5	25035668	25036126
gene:AT5G62350	AT5G62350-201	protein_coding	5	25037191	25038424
gene:AT5G62360	AT5G62360-201	protein_coding	5	25040540	25041504
gene:AT5G62370	AT5G62370-201	protein_coding	5	25041819	25045047
gene:AT5G09060	AT5G09060-201	lncRNA	5	25046174	25046741
gene:AT5G62380	NAC101-201	protein_coding	5	25050152	25052054
gene:AT5G62380	NAC101-202	protein_coding	5	25050679	25051858
gene:AT5G62390	BAG7-201	protein_coding	5	25051978	25054444
gene:AT5G62400	AT5G62400-201	protein_coding	5	25054614	25055664
gene:AT5G62410	SMC2-201	protein_coding	5	25056025	25062670
gene:AT5G62420	AT5G62420-201	protein_coding	5	25064793	25066336
gene:AT5G09065	AT5G09065-201	lncRNA	5	25066226	25067028
gene:AT5G09070	AT5G09070-201	lncRNA	5	25066296	25066564
gene:AT5G62430	CDF1-201	protein_coding	5	25069093	25071111
gene:AT5G62440	AT5G62440-201	protein_coding	5	25072117	25074069
gene:AT5G62460	AT5G62460-202	protein_coding	5	25074782	25077390
gene:AT5G62460	AT5G62460-201	protein_coding	5	25074782	25077390
gene:AT5G62460	AT5G62460-203	protein_coding	5	25074855	25077398
gene:AT5G62470	MYB96-201	protein_coding	5	25078991	25080858
gene:AT5G62470	MYB96-202	protein_coding	5	25078991	25081141
gene:AT5G09080	U2.15-201	snRNA	5	25083791	25083985
gene:AT5G62480	GSTU9-202	protein_coding	5	25088527	25089626
gene:AT5G62480	GSTU9-201	protein_coding	5	25088527	25089626
gene:AT5G62480	GSTU9-203	protein_coding	5	25088569	25089603
gene:AT5G62490	HVA22B-201	protein_coding	5	25090091	25091559
gene:AT5G62500	EB1B-201	protein_coding	5	25092641	25095310
gene:AT5G62510	AT5G62510-201	protein_coding	5	25095373	25096635
gene:AT5G62520	SRO5-201	protein_coding	5	25097944	25099907
gene:AT5G62520	SRO5-202	protein_coding	5	25098027	25099907
gene:AT5G62530	ALDH12A1-201	protein_coding	5	25099003	25103312
gene:AT5G62540	UBC3-201	protein_coding	5	25103934	25105619
gene:AT5G62550	AT5G62550-201	protein_coding	5	25105576	25108013
gene:AT5G62560	AT5G62560-201	protein_coding	5	25109840	25112001
gene:AT5G62570	AT5G62570-201	protein_coding	5	25113948	25117303
gene:AT5G62570	AT5G62570-203	protein_coding	5	25113948	25117314
gene:AT5G62570	AT5G62570-202	protein_coding	5	25113948	25117314
gene:AT5G62573	AT5G62573-201	protein_coding	5	25113965	25114210
gene:AT5G62570	AT5G62570-204	protein_coding	5	25114421	25117295
gene:AT5G62575	SDH7-201	protein_coding	5	25117414	25118892
gene:AT5G62575	SDH7-202	protein_coding	5	25117488	25118735
gene:AT5G62580	AT5G62580-201	protein_coding	5	25119511	25122578
gene:AT5G62580	AT5G62580-202	protein_coding	5	25119611	25122577
gene:AT5G62600	MOS14-201	protein_coding	5	25122803	25132716
gene:AT5G62610	AT5G62610-201	protein_coding	5	25132841	25134906
gene:AT5G62610	AT5G62610-202	protein_coding	5	25132848	25136065
gene:AT5G62620	AT5G62620-201	protein_coding	5	25136700	25139946
gene:AT5G62620	AT5G62620-202	protein_coding	5	25136702	25140024
gene:AT5G62623	AT5G62623-201	protein_coding	5	25140727	25141351
gene:AT5G62627	AT5G62627-201	protein_coding	5	25142290	25142960
gene:AT5G62630	HIPL2-201	protein_coding	5	25143518	25146587
gene:AT5G62640	ELF5-201	protein_coding	5	25149329	25152563
gene:AT5G62640	ELF5-202	protein_coding	5	25149433	25152541
gene:AT5G62640	ELF5-203	protein_coding	5	25149433	25152541
gene:AT5G62650	AT5G62650-201	protein_coding	5	25152625	25155983
gene:AT5G62660	AT5G62660-201	protein_coding	5	25156326	25157465
gene:AT5G09085	AT5G09085-201	lncRNA	5	25158096	25158546
gene:AT5G62670	HA11-201	protein_coding	5	25159208	25165209
gene:AT5G62680	GTR2-201	protein_coding	5	25165137	25168060
gene:AT5G62690	TUB2-201	protein_coding	5	25181296	25183811
gene:AT5G62700	TUB3-201	protein_coding	5	25184258	25186777
gene:AT5G62710	AT5G62710-201	protein_coding	5	25187221	25190722
gene:AT5G62710	AT5G62710-202	protein_coding	5	25187303	25190600
gene:AT5G62720	AT5G62720-201	protein_coding	5	25191402	25195071
gene:AT5G62720	AT5G62720-202	protein_coding	5	25191860	25194978
gene:AT5G62730	AT5G62730-201	protein_coding	5	25197461	25200386
gene:AT5G62730	AT5G62730-202	protein_coding	5	25197614	25200286
gene:AT5G62740	HIR1-201	protein_coding	5	25200838	25202839
gene:AT5G62750	AT5G62750-201	protein_coding	5	25203425	25204320
gene:AT5G62760	AT5G62760-201	protein_coding	5	25204472	25209508
gene:AT5G62760	AT5G62760-202	protein_coding	5	25204472	25209558
gene:AT5G62760	AT5G62760-203	protein_coding	5	25204472	25209583
gene:AT5G62760	AT5G62760-204	protein_coding	5	25204690	25209571
gene:AT5G62760	AT5G62760-205	protein_coding	5	25205661	25209547
gene:AT5G62760	AT5G62760-206	protein_coding	5	25206766	25209552
gene:AT5G62770	AT5G62770-201	protein_coding	5	25210301	25211665
gene:AT5G62780	AT5G62780-201	protein_coding	5	25213386	25214137
gene:AT5G62790	DXR-201	protein_coding	5	25214125	25217469
gene:AT5G62790	DXR-202	protein_coding	5	25214257	25217421
gene:AT5G62800	AT5G62800-201	protein_coding	5	25218634	25219967
gene:AT5G62800	AT5G62800-202	protein_coding	5	25218663	25219967
gene:AT5G62810	PEX14-201	protein_coding	5	25220147	25223789
gene:AT5G62820	AT5G62820-201	protein_coding	5	25223727	25225052
gene:AT5G62830	AT5G62830-201	protein_coding	5	25226168	25227131
gene:AT5G62840	AT5G62840-201	protein_coding	5	25228139	25229738
gene:AT5G62840	AT5G62840-202	protein_coding	5	25228217	25229180
gene:AT5G62850	AtVEX1-201	protein_coding	5	25229938	25231822
gene:AT5G62850	AtVEX1-202	protein_coding	5	25229938	25231844
gene:AT5G62848	ath-MIR420-201	miRNA	5	25230568	25230667
gene:AT5G62860	AT5G62860-201	protein_coding	5	25232632	25233541
gene:AT5G62865	AT5G62865-201	protein_coding	5	25233881	25234884
gene:AT5G62880	RAC10-201	protein_coding	5	25236945	25239233
gene:AT5G62880	RAC10-202	protein_coding	5	25236963	25239262
gene:AT5G09090	AT5G09090-201	lncRNA	5	25239514	25240235
gene:AT5G62890	AT5G62890-201	protein_coding	5	25243148	25247377
gene:AT5G62890	AT5G62890-202	protein_coding	5	25243251	25246878
gene:AT5G62890	AT5G62890-203	protein_coding	5	25243405	25247369
gene:AT5G62890	AT5G62890-204	protein_coding	5	25243417	25247377
gene:AT5G62900	AT5G62900-201	protein_coding	5	25248690	25250032
gene:AT5G62910	AT5G62910-201	protein_coding	5	25250256	25252354
gene:AT5G62910	AT5G62910-202	protein_coding	5	25250636	25252297
gene:AT5G62920	ARR6-201	protein_coding	5	25252007	25254318
gene:AT5G62930	AT5G62930-201	protein_coding	5	25254821	25256617
gene:AT5G62930	AT5G62930-202	protein_coding	5	25254827	25256618
gene:AT5G62930	AT5G62930-203	protein_coding	5	25254836	25256619
gene:AT5G62940	HCA2-201	protein_coding	5	25256852	25258704
gene:AT5G62950	AT5G62950-201	protein_coding	5	25262162	25263919
gene:AT5G62950	AT5G62950-202	protein_coding	5	25262179	25263901
gene:AT5G62950	AT5G62950-203	protein_coding	5	25262179	25263905
gene:AT5G62950	AT5G62950-204	protein_coding	5	25262179	25263905
gene:AT5G62950	AT5G62950-205	protein_coding	5	25262179	25264053
gene:AT5G62950	AT5G62950-206	protein_coding	5	25262225	25263867
gene:AT5G62950	AT5G62950-207	protein_coding	5	25262225	25264053
gene:AT5G09095	AT5G09095-201	lncRNA	5	25266183	25266460
gene:AT5G62960	AT5G62960-201	protein_coding	5	25268950	25271768
gene:AT5G62960	AT5G62960-202	protein_coding	5	25269059	25271823
gene:AT5G62970	AT5G62970-201	protein_coding	5	25272033	25273537
gene:AT5G09100	AT5G09100-201	lncRNA	5	25273909	25274156
gene:AT5G09105	AT5G09105-201	lncRNA	5	25274429	25274946
gene:AT5G09110	AT5G09110-201	lncRNA	5	25274466	25274705
gene:AT5G62980	FOLB2-201	protein_coding	5	25276017	25277274
gene:AT5G62980	FOLB2-202	protein_coding	5	25276032	25277293
gene:AT5G62990	emb1692-201	protein_coding	5	25277404	25279474
gene:AT5G62998	AT5G62998-201	protein_coding	5	25279882	25279995
gene:AT5G63000	AT5G63000-201	protein_coding	5	25280012	25281652
gene:AT5G63010	AT5G63010-201	protein_coding	5	25281676	25283176
gene:AT5G63020	AT5G63020-201	protein_coding	5	25283063	25286121
gene:AT5G09120	AT5G09120-201	lncRNA	5	25284023	25284489
gene:AT5G63030	GRXC1-201	protein_coding	5	25286177	25287694
gene:AT5G63040	AT5G63040-201	protein_coding	5	25288146	25290420
gene:AT5G63040	AT5G63040-202	protein_coding	5	25288147	25290377
gene:AT5G09125	AT5G09125-201	lncRNA	5	25290913	25291912
gene:AT5G09130	AT5G09130-201	snoRNA	5	25290992	25291043
gene:AT5G63050	EMB2759-201	protein_coding	5	25292404	25294995
gene:AT5G63050	EMB2759-202	protein_coding	5	25292448	25295020
gene:AT5G09135	AT5G09135-201	lncRNA	5	25293451	25293694
gene:AT5G63060	AT5G63060-201	protein_coding	5	25294954	25296896
gene:AT5G63060	AT5G63060-202	protein_coding	5	25295082	25296432
gene:AT5G09140	U6.2-201	snRNA	5	25296826	25296926
gene:AT5G63063	AT5G63063-201	protein_coding	5	25297420	25298206
gene:AT5G63070	AT5G63070-201	protein_coding	5	25299178	25299673
gene:AT5G63080	AT5G63080-201	protein_coding	5	25299933	25302476
gene:AT5G63085	AT5G63085-201	protein_coding	5	25302814	25303355
gene:AT5G09145	AT5G09145-201	lncRNA	5	25303491	25303728
gene:AT5G63087	AT5G63087-201	protein_coding	5	25304750	25305371
gene:AT5G63090	LOB-201	protein_coding	5	25308516	25310973
gene:AT5G63090	LOB-202	protein_coding	5	25308546	25311019
gene:AT5G63090	LOB-204	protein_coding	5	25308572	25310973
gene:AT5G63090	LOB-203	protein_coding	5	25308572	25310973
gene:AT5G63100	AT5G63100-201	protein_coding	5	25314104	25315533
gene:AT5G63110	HDA6-201	protein_coding	5	25315506	25318347
gene:AT5G63120	AT5G63120-202	protein_coding	5	25318642	25322284
gene:AT5G63120	AT5G63120-201	protein_coding	5	25318642	25322284
gene:AT5G63120	AT5G63120-203	protein_coding	5	25318742	25322265
gene:AT5G63120	AT5G63120-204	protein_coding	5	25318752	25322265
gene:AT5G63120	AT5G63120-205	protein_coding	5	25319875	25322284
gene:AT5G63130	AT5G63130-202	protein_coding	5	25322975	25324739
gene:AT5G63130	AT5G63130-201	protein_coding	5	25322975	25324739
gene:AT5G63135	AT5G63135-201	protein_coding	5	25324754	25326479
gene:AT5G63140	PAP29-201	protein_coding	5	25328119	25329882
gene:AT5G63145	AT5G63145.1.exon1	tRNA	5	25330036	25330107
gene:AT5G63150	AT5G63150-201	protein_coding	5	25330125	25330907
gene:AT5G63160	BT1-201	protein_coding	5	25333172	25335570
gene:AT5G63160	BT1-202	protein_coding	5	25333172	25335570
