Gene	Name	Type	Chr	Strand	Start	End
ENSMUSG00000025370	Cdh9	protein_coding	15	+	16728842	16857180
ENSMUSG00000115460	Gm49127	lncRNA	15	-	16830320	16851050
ENSMUSG00000115182	Gm49128	lncRNA	15	-	17025425	17077025
ENSMUSG00002076679	Gm54580	miRNA	15	-	17591652	17591767
ENSMUSG00000115173	Gm2638	processed_pseudogene	15	-	17895776	17897783
ENSMUSG00002075632	Gm54581	misc_RNA	15	+	17935664	17935971
ENSMUSG00000115192	Gm18532	processed_pseudogene	15	+	18007516	18007931
ENSMUSG00000119685	Gm24713	snRNA	15	-	18009349	18009455
ENSMUSG00000115492	Gm41277	lncRNA	15	-	18057912	18064197
ENSMUSG00000053137	Mapk11	protein_coding	15	-	89026689	89033831
ENSMUSG00000098150	4921515E04Rik	lncRNA	15	-	18078204	18369713
ENSMUSG00000098222	Gm8318	processed_pseudogene	15	+	18163967	18164838
ENSMUSG00000115358	Gm49138	processed_pseudogene	15	-	18385435	18385527
ENSMUSG00000115766	Gm49139	processed_pseudogene	15	+	18479422	18479885
ENSMUSG00000115254	Gm49140	processed_pseudogene	15	+	18635792	18636092
ENSMUSG00000084873	C030047K22Rik	lncRNA	15	-	18697770	18818860
ENSMUSG00000013846	St3gal1	protein_coding	15	-	66974724	67048679
ENSMUSG00000102069	1700012I11Rik	lncRNA	15	+	67098618	67248943
ENSMUSG00000115875	Gm49408	processed_pseudogene	15	+	67745677	67745916
ENSMUSG00000116519	Gm49409	processed_pseudogene	15	-	67814401	67814653
ENSMUSG00000022321	Cdh10	protein_coding	15	+	18819033	19014322
ENSMUSG00000115815	Gm8328	processed_pseudogene	15	-	19066237	19066655
ENSMUSG00000115803	Gm35496	lncRNA	15	+	19185459	19203415
ENSMUSG00000115588	Gm18533	processed_pseudogene	15	+	19204332	19205930
ENSMUSG00000115352	Gm49160	lncRNA	15	+	19237835	19240367
ENSMUSG00000114971	Gm49162	lncRNA	15	-	19303034	19395508
ENSMUSG00000115717	Gm49161	TEC	15	+	19305406	19306388
ENSMUSG00000115516	Gm8341	processed_pseudogene	15	-	19454841	19456438
ENSMUSG00000115413	Gm49166	lncRNA	15	+	19678318	19691892
ENSMUSG00000115298	Gm18741	processed_pseudogene	15	+	19749809	19750526
ENSMUSG00000115233	Polr2d-ps1	processed_pseudogene	15	+	19756490	19756905
ENSMUSG00000115830	Gm49176	processed_pseudogene	15	-	20018552	20018951
ENSMUSG00000089320	Gm25976	snoRNA	15	+	20184918	20185047
ENSMUSG00000102810	Gm37815	TEC	15	-	20239385	20240736
ENSMUSG00000115112	Gm19207	processed_pseudogene	15	-	20283371	20284127
ENSMUSG00000115086	Gm49177	processed_pseudogene	15	+	20329576	20329955
ENSMUSG00000115203	Gm49178	processed_pseudogene	15	+	20423447	20423743
ENSMUSG00000115122	Gm49685	lncRNA	15	+	20449205	20980026
ENSMUSG00000022335	Zfat	protein_coding	15	-	67955613	68130705
ENSMUSG00000068397	Gm10240	processed_pseudogene	15	+	68181668	68182150
ENSMUSG00000036606	Plxnb2	protein_coding	15	-	89039752	89064991
ENSMUSG00000104324	Gm37320	TEC	15	-	68193230	68198182
ENSMUSG00000096967	Gm26621	lncRNA	15	-	68206564	68209279
ENSMUSG00000065476	Mir30b	miRNA	15	-	68209264	68209359
ENSMUSG00000040452	Cdh12	protein_coding	15	+	20449351	21589619
ENSMUSG00000104116	Gm37296	TEC	15	-	68210144	68213065
ENSMUSG00000106328	Mir7118	miRNA	15	-	89047051	89047111
ENSMUSG00000115155	Gm49182	TEC	15	+	20584867	20586839
ENSMUSG00000093387	Gm20732	lncRNA	15	-	68212832	68235025
ENSMUSG00000065437	Mir30d	miRNA	15	-	68213057	68213138
ENSMUSG00000047565	Acot10	protein_coding	15	-	20665300	20666836
ENSMUSG00000089258	Gm25711	snoRNA	15	+	20908958	20909085
ENSMUSG00000116367	Gm49414	processed_pseudogene	15	-	68483259	68483556
ENSMUSG00000119259	Gm25987	snRNA	15	+	68543265	68543371
ENSMUSG00002076319	Gm54589	miRNA	15	+	20920300	20920406
ENSMUSG00000116089	Gm7859	processed_pseudogene	15	-	68586858	68587612
ENSMUSG00000115631	Gm19371	processed_pseudogene	15	+	21049475	21049762
ENSMUSG00000119035	Gm25101	snRNA	15	+	21114455	21114561
ENSMUSG00000103296	Gm38234	TEC	15	+	21180243	21180663
ENSMUSG00002076535	Gm54590	miRNA	15	-	21947417	21947585
ENSMUSG00000115708	Gm49187	TEC	15	+	21958518	21959897
ENSMUSG00002075753	Gm54591	miRNA	15	+	22274156	22274262
ENSMUSG00000015377	Dennd6b	protein_coding	15	-	89066416	89080699
ENSMUSG00000115935	4930573C08Rik	TEC	15	-	69105780	69106848
ENSMUSG00000098663	Mir6958	miRNA	15	-	89069668	89069740
ENSMUSG00000116167	4930504C09Rik	lncRNA	15	+	69142382	69146569
ENSMUSG00000077502	Gm24232	snoRNA	15	-	69322864	69322995
ENSMUSG00000080689	Gm23987	snoRNA	15	-	69557427	69557555
ENSMUSG00000116483	Gm19782	lncRNA	15	+	69883472	69949690
ENSMUSG00000040420	Cdh18	protein_coding	15	+	22549108	23474504
ENSMUSG00000116398	Gm5216	processed_pseudogene	15	-	69934910	69936518
ENSMUSG00000116449	Gm18155	processed_pseudogene	15	+	70629902	70630441
ENSMUSG00000021927	Hnrnpa1l2-ps2	processed_pseudogene	15	-	22713954	22714916
ENSMUSG00000116168	Gm49430	processed_pseudogene	15	-	70833467	70834313
ENSMUSG00000116191	Gm19199	processed_pseudogene	15	-	70971468	70972040
ENSMUSG00000091194	Gm19840	processed_pseudogene	15	+	22935573	22937327
ENSMUSG00000116355	Gm5217	processed_pseudogene	15	+	71181683	71183160
ENSMUSG00000119610	Gm24656	snoRNA	15	+	23154820	23154951
ENSMUSG00000115560	Gm49191	lncRNA	15	-	23401550	23414543
ENSMUSG00000115193	Gm6533	processed_pseudogene	15	+	23489977	23490584
ENSMUSG00000115788	Gm48915	processed_pseudogene	15	-	23624027	23624286
ENSMUSG00000087760	Gm23980	snRNA	15	-	23646506	23646663
ENSMUSG00000115129	Gm48916	TEC	15	-	23725879	23729739
ENSMUSG00000115365	Gm18582	processed_pseudogene	15	-	23851826	23853996
ENSMUSG00000115586	Gm48918	TEC	15	-	24096051	24099293
ENSMUSG00000115341	Gm48919	processed_pseudogene	15	-	24129907	24130271
ENSMUSG00000115528	Gm8408	processed_pseudogene	15	-	24203970	24205656
ENSMUSG00000115198	Gm49729	lncRNA	15	-	24255072	24375761
ENSMUSG00000115079	Gm36147	processed_pseudogene	15	+	24357548	24359000
ENSMUSG00000115047	4930540I17Rik	lncRNA	15	-	24373696	24375713
ENSMUSG00000115004	Gm48920	processed_pseudogene	15	-	24605145	24605564
ENSMUSG00000115048	Gm48921	processed_pseudogene	15	+	24650954	24651227
ENSMUSG00000115607	Gm2803	processed_pseudogene	15	-	24724246	24724879
ENSMUSG00000064675	Gm22810	snRNA	15	-	24820631	24820788
ENSMUSG00000115261	Gm35769	lncRNA	15	-	24849758	24907294
ENSMUSG00000097452	Gm2824	lncRNA	15	-	24981706	25027444
ENSMUSG00000036800	Fam135b	protein_coding	15	-	71303458	71599687
ENSMUSG00000115174	Gm35996	lncRNA	15	-	25101106	25128490
ENSMUSG00002076224	Gm54593	miRNA	15	+	71666035	71666139
ENSMUSG00000088895	Gm22519	snoRNA	15	+	71666037	71666214
ENSMUSG00000051237	9230109A22Rik	lncRNA	15	-	25137616	25238916
ENSMUSG00000115868	Gm2999	processed_pseudogene	15	+	71666419	71666956
ENSMUSG00000115840	5830426I08Rik	TEC	15	-	25225589	25225940
ENSMUSG00000103315	Gm38341	TEC	15	-	25227603	25228117
ENSMUSG00000115355	4930445E18Rik	lncRNA	15	-	25285888	25332745
ENSMUSG00000036561	Ppp6r2	protein_coding	15	+	89095756	89171213
ENSMUSG00000045763	Basp1	protein_coding	15	-	25363363	25413850
ENSMUSG00000115850	Gm48956	lncRNA	15	-	25414723	25445726
ENSMUSG00000115729	Gm5468	lncRNA	15	+	25415108	25464448
ENSMUSG00000115204	Gm36642	lncRNA	15	-	25528965	25593177
ENSMUSG00000079022	Col22a1	protein_coding	15	-	71667644	71906076
ENSMUSG00000090237	Gm16308	lncRNA	15	+	71681957	71685629
ENSMUSG00000116068	Gm49457	lncRNA	15	+	72033195	72159163
ENSMUSG00000119376	Gm23217	snRNA	15	-	72127199	72127305
ENSMUSG00000118695	Gm24390	snRNA	15	-	72362807	72362868
ENSMUSG00000036760	Kcnk9	protein_coding	15	-	72372938	72418189
ENSMUSG00000022272	Myo10	protein_coding	15	+	25622611	25813759
ENSMUSG00000115252	Gm48996	TEC	15	+	25634713	25638329
ENSMUSG00000089639	Gm2862	processed_pseudogene	15	+	25681884	25682211
ENSMUSG00000115593	Gm4824	processed_pseudogene	15	-	25840206	25840697
ENSMUSG00000022270	Retreg1	protein_coding	15	+	25843266	25973773
ENSMUSG00000098719	Mir7212	miRNA	15	+	25948313	25948373
ENSMUSG00000052253	Zfp622	protein_coding	15	+	25984452	25998567
ENSMUSG00000115335	Gm41279	lncRNA	15	-	26054451	26062524
ENSMUSG00000022269	Marchf11	protein_coding	15	+	26309134	26409662
ENSMUSG00000043556	Fbxl7	protein_coding	15	-	26540545	26895666
ENSMUSG00000115433	Gm49267	lncRNA	15	+	26609589	26644134
ENSMUSG00000115399	9430068D22Rik	TEC	15	-	26644721	26645375
ENSMUSG00000115647	Gm49265	TEC	15	-	26673023	26674839
ENSMUSG00000115131	Gm49268	TEC	15	+	26688486	26691753
ENSMUSG00000115381	Gm49266	TEC	15	-	26743318	26746223
ENSMUSG00000090544	Gm6576	processed_pseudogene	15	+	27025414	27026296
ENSMUSG00000088191	Gm23903	snoRNA	15	-	27061822	27061952
ENSMUSG00000115554	Gm19111	processed_pseudogene	15	+	27368025	27369527
ENSMUSG00000115138	Gm36899	lncRNA	15	-	27459921	27463535
ENSMUSG00000022265	Ank	protein_coding	15	+	27466763	27594995
ENSMUSG00000115568	Tiaf2	TEC	15	+	27479092	27480988
ENSMUSG00000115543	B230362B09Rik	TEC	15	+	27503998	27505618
ENSMUSG00000036698	Ago2	protein_coding	15	-	72967693	73056784
ENSMUSG00000046034	Otulin	protein_coding	15	-	27542721	27630779
ENSMUSG00000098416	Mir7117	miRNA	15	+	27571580	27571644
ENSMUSG00000036529	Sbf1	protein_coding	15	-	89172439	89199514
ENSMUSG00000115578	Gm46506	processed_pseudogene	15	+	27636597	27636981
ENSMUSG00000098442	Mir6959	miRNA	15	-	89189861	89189935
ENSMUSG00000054136	Adm2	protein_coding	15	+	89206923	89208934
ENSMUSG00000022613	Miox	protein_coding	15	+	89218601	89221218
ENSMUSG00000056069	Otulinl	protein_coding	15	-	27655155	27681665
ENSMUSG00000022614	Lmf2	protein_coding	15	-	89235207	89239862
ENSMUSG00000022263	Trio	protein_coding	15	-	27730737	28025934
ENSMUSG00000115641	Gm9891	TEC	15	+	27856393	27857199
ENSMUSG00000115161	Gm20555	TEC	15	-	27863885	27867317
ENSMUSG00000115058	Gm19883	processed_pseudogene	15	+	28041095	28041575
ENSMUSG00000115773	Gm31458	lncRNA	15	-	28053185	28118538
ENSMUSG00000115722	Gm8472	processed_pseudogene	15	-	28123345	28123707
ENSMUSG00000115839	Gm49233	lncRNA	15	-	28154247	28155608
ENSMUSG00000115806	Gm49234	TEC	15	-	28191040	28192268
ENSMUSG00000008690	Ncaph2	protein_coding	15	+	89239922	89257029
ENSMUSG00000091780	Sco2	protein_coding	15	-	89255840	89258049
ENSMUSG00000022615	Tymp	protein_coding	15	-	89256134	89261242
ENSMUSG00000047394	Odf3b	protein_coding	15	-	89261652	89263790
ENSMUSG00000091680	Klhdc7b	protein_coding	15	+	89269120	89273070
ENSMUSG00000078938	Syce3	protein_coding	15	-	89274377	89294706
ENSMUSG00000078937	Cpt1b	protein_coding	15	-	89300608	89310066
ENSMUSG00000022262	Dnah5	protein_coding	15	+	28203898	28472198
ENSMUSG00000116461	Gm44502	protein_coding	15	-	89300608	89313899
ENSMUSG00000115473	Gm49278	processed_pseudogene	15	-	28504901	28505337
ENSMUSG00000115156	Gm49279	processed_pseudogene	15	-	28540360	28540617
ENSMUSG00000115795	Gm8484	processed_pseudogene	15	-	28718813	28720232
ENSMUSG00000115459	Gm49280	TEC	15	+	28855150	28857918
ENSMUSG00000092639	Mir3964	miRNA	15	-	29713477	29713550
ENSMUSG00000088621	Gm23033	snoRNA	15	-	29888487	29888620
ENSMUSG00000115544	Gm49281	processed_pseudogene	15	-	29948423	29948516
ENSMUSG00000089279	Gm24554	snoRNA	15	-	30004208	30004280
ENSMUSG00000088045	Gm23327	snoRNA	15	-	30004332	30004409
ENSMUSG00000115080	Gm5212	processed_pseudogene	15	+	30012440	30013211
ENSMUSG00000065726	Gm26163	snoRNA	15	-	30052525	30052702
ENSMUSG00000022617	Chkb	protein_coding	15	-	89310563	89314111
ENSMUSG00000079242	C730034F03Rik	lncRNA	15	+	89313792	89315071
ENSMUSG00000022607	Ptk2	protein_coding	15	-	73076951	73295129
ENSMUSG00000022619	Mapk8ip2	protein_coding	15	+	89338116	89348671
ENSMUSG00000115693	1700085D07Rik	lncRNA	15	+	73121395	73135969
ENSMUSG00000065612	Mir151	miRNA	15	-	73126664	73126731
ENSMUSG00000088005	Gm24787	snoRNA	15	+	73221648	73221770
ENSMUSG00000115602	Gm7908	processed_pseudogene	15	-	73279338	73280088
ENSMUSG00000116174	Gm10362	processed_pseudogene	15	-	73300208	73300759
ENSMUSG00000115885	Gm19811	processed_pseudogene	15	-	73368887	73369146
ENSMUSG00000022620	Arsa	protein_coding	15	-	89356679	89361628
ENSMUSG00000084915	C230037L18Rik	lncRNA	15	+	89360439	89369050
ENSMUSG00000118456	Gm41381	lncRNA	15	+	89382152	89383672
ENSMUSG00000022240	Ctnnd2	protein_coding	15	+	30172739	31029487
ENSMUSG00000115073	Gm49283	TEC	15	+	30428990	30430379
ENSMUSG00002075037	Gm54664	rRNA	15	+	30590433	30590551
ENSMUSG00000115337	4930570B17Rik	lncRNA	15	-	30597240	30626767
ENSMUSG00000118712	Gm24487	snRNA	15	+	30601660	30601722
ENSMUSG00000115012	9630009A06Rik	lncRNA	15	-	30961446	30963024
ENSMUSG00000115474	4930430F21Rik	lncRNA	15	+	31039274	31043477
ENSMUSG00000077468	Gm26416	snoRNA	15	-	31194351	31194484
ENSMUSG00000039168	Dap	protein_coding	15	+	31224460	31274487
ENSMUSG00000055416	Fam136b-ps	processed_pseudogene	15	+	31276637	31277048
ENSMUSG00000115418	Gm49296	TEC	15	+	31282235	31283282
ENSMUSG00000036661	Dennd3	protein_coding	15	+	73384409	73444091
ENSMUSG00000022623	Shank3	protein_coding	15	+	89383826	89444464
ENSMUSG00000022237	Ankrd33b	protein_coding	15	-	31291624	31367872
ENSMUSG00000115406	Gm49300	TEC	15	+	31368508	31370451
ENSMUSG00000086602	Gm15609	lncRNA	15	-	89404299	89407880
ENSMUSG00000022236	Ropn1l	protein_coding	15	-	31441357	31453883
ENSMUSG00000068964	Gm6361	processed_pseudogene	15	-	31446529	31446963
ENSMUSG00000115710	Gm49208	lncRNA	15	+	31453884	31455047
ENSMUSG00000022622	Acr	protein_coding	15	+	89452529	89458788
ENSMUSG00000079020	Slc45a4	protein_coding	15	-	73449273	73517611
ENSMUSG00000099958	1700010B13Rik	lncRNA	15	+	73517701	73524196
ENSMUSG00000045281	Gpr20	protein_coding	15	-	73566453	73579354
ENSMUSG00000039100	Marchf6	protein_coding	15	-	31456037	31531199
ENSMUSG00000115357	Gm49214	processed_pseudogene	15	+	31462427	31462777
ENSMUSG00000115383	Gm49216	lncRNA	15	-	31481902	31487075
ENSMUSG00000115224	Gm49215	processed_pseudogene	15	-	31521070	31521419
ENSMUSG00000022621	Rabl2	protein_coding	15	-	89466736	89476126
ENSMUSG00000116149	Gm18476	processed_pseudogene	15	-	89620164	89620720
ENSMUSG00000063260	Syt10	protein_coding	15	-	89666596	89726063
ENSMUSG00002076482	Gm54674	miRNA	15	-	89773155	89773255
ENSMUSG00000119473	Gm24415	snRNA	15	-	89938612	89938718
ENSMUSG00000116231	Gm36330	lncRNA	15	+	89958714	89959505
ENSMUSG00000075470	Alg10b	protein_coding	15	+	90108514	90117674
ENSMUSG00000099319	Mir7648	miRNA	15	+	90108563	90108615
ENSMUSG00000116204	Gm36480	lncRNA	15	+	90237909	90252647
ENSMUSG00000022235	Cmbl	protein_coding	15	+	31565535	31590265
ENSMUSG00000059895	Ptp4a3	protein_coding	15	+	73594994	73630615
ENSMUSG00000084493	Gm22106	snRNA	15	+	73601013	73601139
ENSMUSG00000022234	Cct5	protein_coding	15	-	31590946	31601950
ENSMUSG00000052560	Cpne8	protein_coding	15	-	90371685	90563635
ENSMUSG00000072487	Mroh5	protein_coding	15	-	73631916	73711548
ENSMUSG00000083380	Ndufb4c	processed_pseudogene	15	-	73681356	73681745
ENSMUSG00000078847	Gm6746	processed_pseudogene	15	+	90445550	90446032
ENSMUSG00000039065	Atpsckmt	protein_coding	15	+	31601998	31621373
ENSMUSG00000116404	Gm49541	processed_pseudogene	15	+	90586572	90586761
ENSMUSG00000114995	Gm49284	TEC	15	+	31622118	31624181
ENSMUSG00000086361	Gm6569	protein_coding	15	+	73706410	73711757
ENSMUSG00000115188	Gm46522	processed_pseudogene	15	-	31654916	31655712
ENSMUSG00000116136	Gm3861	processed_pseudogene	15	+	90607851	90608199
ENSMUSG00000115589	Gm18003	processed_pseudogene	15	-	31731045	31733784
ENSMUSG00000116256	Gm32405	lncRNA	15	-	73865918	73872762
ENSMUSG00000067870	Rpl31-ps8	processed_pseudogene	15	-	90648482	90648859
ENSMUSG00000115561	Gm49285	TEC	15	+	32050097	32051499
ENSMUSG00000075609	Gm7935	processed_pseudogene	15	-	73952083	73953360
ENSMUSG00000067869	Tcea1-ps1	processed_pseudogene	15	+	90766818	90767721
ENSMUSG00000082585	Gm15387	processed_pseudogene	15	-	73965535	73966182
ENSMUSG00000045267	Tas2r119	protein_coding	15	+	32177435	32178440
ENSMUSG00000107924	4930518I17Rik	lncRNA	15	+	32226531	32227186
ENSMUSG00000118581	Gm53029	unitary_pseudogene	15	-	74272604	74312293
ENSMUSG00000116428	Gm36618	lncRNA	15	+	90783964	90806986
ENSMUSG00000089317	Snord123	snoRNA	15	-	32241999	32242069
ENSMUSG00000022231	Sema5a	protein_coding	15	+	32244956	32696487
ENSMUSG00000115063	4930465K09Rik	lncRNA	15	-	32619890	32623651
ENSMUSG00000115749	Gm41289	lncRNA	15	-	32757562	32773298
ENSMUSG00000022261	Sdc2	protein_coding	15	+	32920869	33035081
ENSMUSG00000115140	Gm32764	lncRNA	15	-	33046167	33073669
ENSMUSG00000039007	Cpq	protein_coding	15	+	33083275	33594698
ENSMUSG00002076175	Gm54682	rRNA	15	-	33589752	33589882
ENSMUSG00000115779	4930592A05Rik	lncRNA	15	-	33594027	33653582
ENSMUSG00000038984	Tspyl5	protein_coding	15	-	33684021	33688030
ENSMUSG00000115362	Gm49088	processed_pseudogene	15	-	33757616	33757935
ENSMUSG00000115318	Gm49089	TEC	15	+	33831594	33834499
ENSMUSG00000115605	Gm9643	processed_pseudogene	15	+	34012798	34013168
ENSMUSG00000115428	Gm41290	lncRNA	15	-	34022141	34037926
ENSMUSG00000115440	Gm49091	processed_pseudogene	15	+	34053264	34053413
ENSMUSG00002076923	Gm54686	miRNA	15	+	74435670	74435764
ENSMUSG00000022603	Mroh4	protein_coding	15	-	74477878	74508202
ENSMUSG00000022602	Arc	protein_coding	15	-	74540932	74544419
ENSMUSG00000046380	Jrk	protein_coding	15	-	74574150	74581384
ENSMUSG00000044276	4933427E11Rik	lncRNA	15	+	74581010	74582223
ENSMUSG00000022598	Psca	protein_coding	15	+	74586688	74588918
ENSMUSG00000101983	Gm28976	processed_pseudogene	15	+	74590641	74590784
ENSMUSG00000056665	Them6	protein_coding	15	+	74593053	74596488
ENSMUSG00000022596	Slurp1	protein_coding	15	-	74596167	74599883
ENSMUSG00000022595	Lypd2	protein_coding	15	-	74604096	74606178
ENSMUSG00000075605	Slurp2	protein_coding	15	-	74614613	74618542
ENSMUSG00000022255	Mtdh	protein_coding	15	+	34082840	34145770
ENSMUSG00000115276	9930017N22Rik	TEC	15	+	34127090	34130834
ENSMUSG00000022594	Lynx1	protein_coding	15	-	74619701	74624895
ENSMUSG00002075329	Gm54692	snoRNA	15	-	34139399	34139522
ENSMUSG00000034634	Ly6d	protein_coding	15	-	74633905	74635469
ENSMUSG00000101026	Ly6g6g	protein_coding	15	-	74642757	74650708
ENSMUSG00000091709	Gm17189	lncRNA	15	+	74655914	74672489
ENSMUSG00000022257	Laptm4b	protein_coding	15	+	34238174	34284448
ENSMUSG00000044678	Ly6k	protein_coding	15	-	74668723	74671835
ENSMUSG00000115808	Gm18949	processed_pseudogene	15	-	34268673	34269975
ENSMUSG00002076372	Gm54694	snoRNA	15	-	34288965	34289016
ENSMUSG00000068349	Gml	protein_coding	15	-	74685301	74690664
ENSMUSG00000068600	Gml2	protein_coding	15	+	74690920	74706720
ENSMUSG00000075604	Cyp11b1	protein_coding	15	-	74705974	74713492
ENSMUSG00000022589	Cyp11b2	protein_coding	15	-	74722859	74728167
ENSMUSG00000063522	Ly6m	protein_coding	15	-	74748836	74768870
ENSMUSG00000094447	9430069I07Rik	protein_coding	15	-	34349197	34358018
ENSMUSG00000058600	Rpl30	protein_coding	15	-	34440651	34443786
ENSMUSG00000065899	Gm24523	snoRNA	15	-	34440937	34441068
ENSMUSG00000115685	D730044K07Rik	TEC	15	+	34443126	34444958
ENSMUSG00000044726	Erich5	protein_coding	15	+	34453451	34474038
ENSMUSG00000115300	Gm49188	TEC	15	+	34481853	34483975
ENSMUSG00000116113	Gm49545	processed_pseudogene	15	+	90842199	90842871
ENSMUSG00000115952	Gm18814	processed_pseudogene	15	+	90958365	90959352
ENSMUSG00000116424	Gm7167	processed_pseudogene	15	-	91012931	91014100
ENSMUSG00000022323	Rida	protein_coding	15	-	34484167	34495401
ENSMUSG00000055782	Abcd2	protein_coding	15	-	91030074	91076002
ENSMUSG00000078932	CN725425	protein_coding	15	+	91083697	91145097
ENSMUSG00000036298	Slc2a13	protein_coding	15	-	91151899	91457464
ENSMUSG00000022325	Pop1	protein_coding	15	+	34495450	34530794
ENSMUSG00000022584	Ly6c2	protein_coding	15	-	74980007	74983819
ENSMUSG00000115005	Gm49195	processed_pseudogene	15	+	34531706	34531844
ENSMUSG00000084607	Gm22208	snRNA	15	+	34531860	34531969
ENSMUSG00000022582	Ly6g	protein_coding	15	+	75027089	75030975
ENSMUSG00000101140	Gm28117	unprocessed_pseudogene	15	-	75065753	75069516
ENSMUSG00000038879	Nipal2	protein_coding	15	-	34572945	34679358
ENSMUSG00000115526	4930413F20Rik	lncRNA	15	+	34675219	34679350
ENSMUSG00000115360	Gm48932	TEC	15	-	34823326	34826575
ENSMUSG00000050963	Kcns2	protein_coding	15	+	34837501	34843553
ENSMUSG00000047728	Ly6g2	protein_coding	15	+	75088225	75094510
ENSMUSG00000068348	Gm10238	unprocessed_pseudogene	15	-	75107446	75110617
ENSMUSG00000100462	Gm28115	unprocessed_pseudogene	15	-	75116995	75119206
ENSMUSG00000022329	Stk3	protein_coding	15	-	34875642	35179067
ENSMUSG00000115345	Gm33497	lncRNA	15	+	35200950	35273812
ENSMUSG00000022330	Osr2	protein_coding	15	+	35296244	35303451
ENSMUSG00000115453	BC048602	lncRNA	15	-	35307151	35328681
ENSMUSG00000115829	4921515G04Rik	lncRNA	15	-	35368599	35373293
ENSMUSG00000037646	Vps13b	protein_coding	15	+	35371306	35931375
ENSMUSG00000089133	Gm24771	snoRNA	15	+	35487546	35487682
ENSMUSG00000115314	Gm48966	TEC	15	+	35568389	35570031
ENSMUSG00000115144	Gm7968	TEC	15	+	35589460	35591784
ENSMUSG00000076333	Mir599	miRNA	15	-	35660977	35661064
ENSMUSG00000077890	Mir875	miRNA	15	-	35661116	35661193
ENSMUSG00000115040	Gm18994	processed_pseudogene	15	+	35733750	35734768
ENSMUSG00000115837	9130002K18Rik	TEC	15	+	35787300	35790425
ENSMUSG00000115340	Gm48965	TEC	15	+	35855540	35857937
ENSMUSG00000115793	Gm48961	TEC	15	+	35860656	35863514
ENSMUSG00000014313	Cox6c	protein_coding	15	-	35926032	35938392
ENSMUSG00000037627	Rgs22	protein_coding	15	-	36009625	36140546
ENSMUSG00002075387	Gm54738	misc_RNA	15	+	36029044	36029298
ENSMUSG00000092230	Gm18889	processed_pseudogene	15	-	36120144	36121072
ENSMUSG00000048230	Fbxo43	protein_coding	15	-	36150206	36165030
ENSMUSG00000064543	Gm22979	snRNA	15	+	36169942	36170100
ENSMUSG00000045996	Polr2k	protein_coding	15	+	36174156	36177156
ENSMUSG00000037617	Spag1	protein_coding	15	+	36178245	36235767
ENSMUSG00000088201	Gm23754	snRNA	15	+	36205406	36205468
ENSMUSG00000115811	Gm41293	lncRNA	15	-	36206520	36210851
ENSMUSG00000022280	Rnf19a	protein_coding	15	-	36240079	36283293
ENSMUSG00000098457	Mir8097	miRNA	15	-	36240192	36240310
ENSMUSG00000115162	Gm9501	processed_pseudogene	15	+	36299770	36300621
ENSMUSG00000068579	Rpl7a-ps3	processed_pseudogene	15	-	36308295	36309090
ENSMUSG00000115715	Gm33936	lncRNA	15	-	36341363	36367263
ENSMUSG00000115278	Gm34150	lncRNA	15	+	36375195	36376236
ENSMUSG00000114981	Gm34093	lncRNA	15	-	36375489	36390318
ENSMUSG00000115395	Gm49224	lncRNA	15	-	36433465	36436837
ENSMUSG00000048307	Ankrd46	protein_coding	15	-	36477814	36496966
ENSMUSG00000115084	Gm49246	TEC	15	-	36500123	36503577
ENSMUSG00000055022	Cntn1	protein_coding	15	+	91949046	92239848
ENSMUSG00000036218	Pdzrn4	protein_coding	15	+	92294762	92669700
ENSMUSG00000115858	4930588J15Rik	lncRNA	15	-	92600767	92603836
ENSMUSG00000116309	Gm49418	lncRNA	15	+	92831770	92848052
ENSMUSG00000116242	Gm18815	processed_pseudogene	15	+	92866696	92868178
ENSMUSG00000115921	Gm18685	processed_pseudogene	15	+	92987111	92987803
ENSMUSG00000116124	Gm49420	lncRNA	15	-	93032792	93035475
ENSMUSG00000097989	Gm4335	processed_pseudogene	15	+	93094476	93095479
ENSMUSG00002076809	Gm54754	misc_RNA	15	+	93132244	93132581
ENSMUSG00000013611	Snx31	protein_coding	15	-	36504208	36555718
ENSMUSG00002075717	Gm54755	miRNA	15	+	36583788	36583913
ENSMUSG00000036197	Gxylt1	protein_coding	15	-	93137623	93173060
ENSMUSG00000022283	Pabpc1	protein_coding	15	-	36595905	36609912
ENSMUSG00000022634	Yaf2	protein_coding	15	-	93182159	93234816
ENSMUSG00000115037	Gm49262	lncRNA	15	+	36629404	36630235
ENSMUSG00000088454	Gm26371	snRNA	15	+	93242565	93242668
ENSMUSG00000115537	Gm6704	processed_pseudogene	15	-	36629889	36630113
ENSMUSG00000115127	Gm46515	lncRNA	15	-	36633013	36695909
ENSMUSG00000115834	Gm10385	lncRNA	15	+	36690347	36695193
ENSMUSG00000115103	Gm49263	lncRNA	15	+	36723891	36725480
ENSMUSG00000022635	Zcrb1	protein_coding	15	-	93283978	93296215
ENSMUSG00000022285	Ywhaz	protein_coding	15	-	36771014	36797173
ENSMUSG00002074946	Gm54760	miRNA	15	-	36798942	36799015
ENSMUSG00000115750	Gm49282	lncRNA	15	+	36843060	36844582
ENSMUSG00000115430	Gm41300	lncRNA	15	-	36906855	36931930
ENSMUSG00000115333	Gm34590	lncRNA	15	+	36939108	36949849
ENSMUSG00000062397	Zfp706	protein_coding	15	-	36997271	37008017
