Gene	Name	Type	Chr	Strand	Start	End
ENSG05220046232	MAPT-AS1	lncRNA	17	-	46661024	46757303
ENSG05220046233	EFCAB13-DT	lncRNA	17	-	48165827	48185992
ENSG05220046235	ENSG05220046235	TEC	17	+	46454303	46455051
ENSG05220046237	MYL4	protein_coding	17	+	48062792	48086031
ENSG05220046242	ENSG05220046242	lncRNA	17	+	48032162	48033385
ENSG05220046245	ENSG05220046245	lncRNA	17	-	46448133	46450061
ENSG05220046246	WNT3	protein_coding	17	-	47623975	47694617
ENSG05220058755	FAM20A	protein_coding	17	-	69411967	69478232
ENSG05220058756	FAM104A	protein_coding	17	-	74097081	74126479
ENSG05220058757	C17orf77	lncRNA	17	+	75475170	75484700
ENSG05220058758	ENSG05220058758	processed_pseudogene	17	+	71884682	71886272
ENSG05220058759	ENSG05220058759	lncRNA	17	+	69434366	69459443
ENSG05220046260	GOSR2	protein_coding	17	+	47784521	47836955
ENSG05220058760	LINC02074	lncRNA	17	-	74934226	75044993
ENSG05220058761	CD300LB	protein_coding	17	-	75411699	75421996
ENSG05220058762	ENSG05220058762	lncRNA	17	+	74404382	74412318
ENSG05220058763	LINC02003	lncRNA	17	+	73215786	73228218
ENSG05220058764	LINC01028	lncRNA	17	+	70929369	70946407
ENSG05220058765	ENSG05220058765	unitary_pseudogene	17	-	69568662	69592916
ENSG05220058766	ENSG05220058766	lncRNA	17	-	74092695	74093158
ENSG05220058767	ENSG05220058767	lncRNA	17	+	73299005	73301918
ENSG05220058768	LINC01483	lncRNA	17	+	70454212	70780687
ENSG05220058769	LINC01482	lncRNA	17	+	69468661	69640736
ENSG05220058770	ENSG05220058770	lncRNA	17	+	74531964	74534044
ENSG05220058771	ENSG05220058771	lncRNA	17	-	70895436	71007185
ENSG05220058772	KCNJ2	protein_coding	17	+	71046994	71058363
ENSG05220058773	ATG12P1	processed_pseudogene	17	-	73956769	73957187
ENSG05220058774	ENSG05220058774	lncRNA	17	-	75147693	75152817
ENSG05220058775	SOX9-AS1	lncRNA	17	-	72940276	73110403
ENSG05220046271	ENSG05220046271	lncRNA	17	-	46000609	46002348
ENSG05220046273	TBKBP1	protein_coding	17	+	48555869	48573858
ENSG05220046274	MAPT	protein_coding	17	+	46756150	46889953
ENSG05220058776	CALM2P1	processed_pseudogene	17	+	71119530	71119967
ENSG05220058777	CPSF4L	protein_coding	17	-	74138177	74152080
ENSG05220058778	ENSG05220058778	lncRNA	17	+	74628397	74647513
ENSG05220058779	ENSG05220058779	lncRNA	17	-	72551739	72616525
ENSG05220058780	SOX9	protein_coding	17	+	72994224	72999619
ENSG05220058781	ABCA9-AS1	lncRNA	17	+	69821448	69919697
ENSG05220046276	Metazoa_SRP	misc_RNA	17	+	46793430	46793707
ENSG05220046277	FAM215B	lncRNA	17	-	47420408	47424365
ENSG05220046278	ENSG05220046278	lncRNA	17	-	46225133	46225788
ENSG05220058782	ABCA9	protein_coding	17	-	69851402	69937843
ENSG05220046279	KPNB1-DT	lncRNA	17	-	48465613	48511204
ENSG05220058783	KIF19	protein_coding	17	+	75216856	75246454
ENSG05220046282	NPEPPS	protein_coding	17	+	48385626	48486444
ENSG05220058784	CDC42EP4	protein_coding	17	-	74173348	74201811
ENSG05220058785	ENSG05220058785	snoRNA	17	-	70231754	70231839
ENSG05220058786	ENSG05220058786	lncRNA	17	-	74817147	74840633
ENSG05220058787	RN7SKP180	misc_RNA	17	-	73536851	73537180
ENSG05220058788	SEC24AP1	processed_pseudogene	17	-	69970860	69972070
ENSG05220058789	ROCR	lncRNA	17	-	72895044	72931254
ENSG05220058790	LINC02092	lncRNA	17	+	74677462	74691750
ENSG05220058791	ENSG05220058791	lncRNA	17	-	71191026	71247417
ENSG05220058792	ENSG05220058792	lncRNA	17	-	70354082	70378698
ENSG05220046288	ENSG05220046288	lncRNA	17	+	46896932	46897389
ENSG05220058793	MAP2K6	protein_coding	17	+	70291653	70430810
ENSG05220046290	KPNB1	protein_coding	17	+	48511260	48547295
ENSG05220058794	ENSG05220058794	scaRNA	17	-	73692201	73692337
ENSG05220058796	CD300H	polymorphic_pseudogene	17	-	75451222	75457864
ENSG05220058797	ENSG05220058797	lncRNA	17	-	74785476	74802606
ENSG05220058798	KCNJ2-AS1	lncRNA	17	-	71045282	71047723
ENSG05220058800	TTYH2	protein_coding	17	+	75104409	75152817
ENSG05220046297	EFCAB15P	transcribed_unitary_pseudogene	17	-	46098920	46104877
ENSG05220046299	CDC27	protein_coding	17	-	47979197	48051767
ENSG05220058801	C17orf80	protein_coding	17	+	74121959	74138687
ENSG05220058802	ENSG05220058802	lncRNA	17	+	74132819	74134434
ENSG05220058803	ENSG05220058803	unprocessed_pseudogene	17	-	75439920	75443258
ENSG05220058804	ENSG05220058804	lncRNA	17	+	74802918	74822162
ENSG05220058805	ENSG05220058805	lncRNA	17	-	74553506	74554786
ENSG05220058806	RPL38	protein_coding	17	+	75094420	75101493
ENSG05220058807	CASC17	lncRNA	17	-	71970472	72074841
ENSG05220046306	DCAKD	protein_coding	17	-	45877371	45914981
ENSG05220046309	ENSG05220046309	lncRNA	17	-	47844728	47961787
ENSG05220058808	ENSG05220058808	lncRNA	17	+	70118837	70120704
ENSG05220058809	COG1	protein_coding	17	+	74082419	74098235
ENSG05220058810	ENSG05220058810	lncRNA	17	-	71651226	71651852
ENSG05220058811	RNU7-155P	snRNA	17	-	72170774	72170836
ENSG05220058812	ENSG05220058812	lncRNA	17	-	69670423	69674698
ENSG05220058813	ENSG05220058813	TEC	17	+	70310040	70312489
ENSG05220058814	Y_RNA	misc_RNA	17	+	70864068	70864176
ENSG05220058815	ABCA6	protein_coding	17	-	69955592	70018487
ENSG05220046311	ACBD4	protein_coding	17	+	45986484	45998062
ENSG05220058816	ENSG05220058816	processed_pseudogene	17	-	71501513	71501861
ENSG05220046312	ENSG05220046312	lncRNA	17	+	45836400	45836658
ENSG05220058817	PRKAR1A	protein_coding	17	+	69388634	69428172
ENSG05220046313	STH	protein_coding	17	+	46860878	46861322
ENSG05220046314	ENSG05220046314	lncRNA	17	+	46395642	46396389
ENSG05220046315	SPATA32	protein_coding	17	-	46108139	46115839
ENSG05220046316	MIR4315-1	miRNA	17	-	46329074	46329146
ENSG05220046317	RDM1P1	transcribed_unprocessed_pseudogene	17	-	46415390	46420750
ENSG05220046318	RN7SL199P	misc_RNA	17	+	47399184	47399464
ENSG05220046319	Y_RNA	misc_RNA	17	+	48419149	48419250
ENSG05220046320	PLEKHM1	protein_coding	17	-	46289613	46344465
ENSG05220058818	CD300C	protein_coding	17	-	75431594	75436636
ENSG05220058819	SLC39A11	protein_coding	17	-	73518976	73981601
ENSG05220046321	DND1P1	processed_pseudogene	17	+	46447552	46448610
ENSG05220046322	PLCD3	protein_coding	17	-	45962835	45987238
ENSG05220046323	RNA5SP443	rRNA	17	-	46181130	46181261
ENSG05220058820	ENSG05220058820	lncRNA	17	-	74722356	74726788
ENSG05220046324	NSF	protein_coding	17	+	47452259	47618933
ENSG05220058724	LINC01497	lncRNA	17	+	70839654	70872923
ENSG05220046326	ENSG05220046326	lncRNA	17	+	46407484	46424910
ENSG05220058795	SDK2	protein_coding	17	-	74224177	74535383
ENSG05220058799	LINC00469	lncRNA	17	-	74639813	74719304
ENSG05220020658	LINC02563	lncRNA	17	+	66327285	66328152
ENSG05220020659	ENSG05220020659	transcribed_unprocessed_pseudogene	17	+	65810566	65810677
ENSG05220020660	RNU7-115P	snRNA	17	-	65695523	65695577
ENSG05220020661	ENSG05220020661	lncRNA	17	+	69008252	69008697
ENSG05220020662	RNA5SP445	rRNA_pseudogene	17	+	67508797	67508911
ENSG05220020663	MIR5047	miRNA	17	-	65370970	65371069
ENSG05220020664	MIR548D2	miRNA	17	-	68347395	68347491
ENSG05220020666	PSMD12	protein_coding	17	-	68213821	68242508
ENSG05220020667	FBXO36P1	processed_pseudogene	17	+	68971862	68972551
ENSG05220020668	ENSG05220020668	lncRNA	17	+	65762503	65779952
ENSG05220020670	LRRC37A3	protein_coding	17	-	65723888	65789437
ENSG05220020671	ENSG05220020671	lncRNA	17	+	68120043	68149251
ENSG05220020672	RDM1P3	unprocessed_pseudogene	17	-	69029581	69035844
ENSG05220020673	CEP95	protein_coding	17	+	65376621	65412213
ENSG05220020674	ENSG05220020674	transcribed_processed_pseudogene	17	+	65762502	65762619
ENSG05220020675	RPL36AP48	processed_pseudogene	17	+	68100525	68100838
ENSG05220020676	RPL17P41	processed_pseudogene	17	+	68659994	68660534
ENSG05220020677	KPNA2P3	transcribed_unprocessed_pseudogene	17	-	65619671	65628357
ENSG05220020678	ENSG05220020678	TEC	17	+	68513364	68514563
ENSG05220020679	ENSG05220020679	unprocessed_pseudogene	17	-	65806445	65810189
ENSG05220020680	ENSG05220020680	lncRNA	17	+	69009993	69012727
ENSG05220020681	RNA5SP444	rRNA_pseudogene	17	+	67138543	67138648
ENSG05220020682	ENSG05220020682	lncRNA	17	-	68972840	68978286
ENSG05220020683	RN7SL735P	misc_RNA	17	+	67233751	67234042
ENSG05220020684	Y_RNA	misc_RNA	17	-	68284652	68284757
ENSG05220020685	ARSG	protein_coding	17	+	69135758	69299248
ENSG05220020686	RDM1P4	transcribed_processed_pseudogene	17	-	65775657	65775792
ENSG05220020687	ENSG05220020687	lncRNA	17	+	68100100	68101338
ENSG05220020688	AXIN2	protein_coding	17	-	66399210	66432273
ENSG05220020689	CACNG5	protein_coding	17	+	67710939	67770522
ENSG05220020690	LINC00674	transcribed_unprocessed_pseudogene	17	+	68978698	68992303
ENSG05220020691	ENSG05220020691	transcribed_unprocessed_pseudogene	17	+	65797594	65804163
ENSG05220020692	PSMD7P1	processed_pseudogene	17	+	67068478	67069023
ENSG05220020693	ENSG05220020693	lncRNA	17	+	69065343	69065962
ENSG05220020694	PITPNC1	protein_coding	17	+	68253168	68572819
ENSG05220020695	RN7SL756P	misc_RNA	17	-	68332934	68333201
ENSG05220020696	RGS9	protein_coding	17	+	65970764	66097756
ENSG05220020697	ENSG05220020697	processed_pseudogene	17	+	66514928	66515237
ENSG05220020698	SMURF2	protein_coding	17	-	65412034	65532065
ENSG05220020699	ENSG05220020699	processed_pseudogene	17	+	66525534	66526015
ENSG05220020700	ENSG05220020700	lncRNA	17	+	65921880	65923279
ENSG05220020701	KPNA2	protein_coding	17	+	68911412	68923138
ENSG05220020702	CEP112	protein_coding	17	-	66506157	67062904
ENSG05220020703	RN7SL404P	misc_RNA	17	-	65741274	65741554
ENSG05220020704	RNA5SP447	rRNA_pseudogene	17	+	68143870	68143988
ENSG05220020705	PRKCA-AS1	lncRNA	17	-	67267789	67286611
ENSG05220020706	CACNG1	protein_coding	17	+	67920364	67932598
ENSG05220020707	ENSG05220020707	lncRNA	17	-	67895740	67897550
ENSG05220020708	ENSG05220020708	lncRNA	17	+	65813226	65821025
ENSG05220020709	MIR548AA2	miRNA	17	+	68347395	68347491
ENSG05220020710	ARHGAP27P2	processed_pseudogene	17	+	69075728	69076403
ENSG05220020711	AMZ2P1	transcribed_unprocessed_pseudogene	17	-	65836519	65845545
ENSG05220020712	ENSG05220020712	processed_pseudogene	17	+	65442594	65442846
ENSG05220020713	MICOS10P2	processed_pseudogene	17	-	65617015	65617243
ENSG05220020714	ENSG05220020714	lncRNA	17	+	69066684	69069602
ENSG05220020715	ENSG05220020715	processed_pseudogene	17	-	68151866	68152099
ENSG05220020716	NOL11	protein_coding	17	+	68593480	68619780
ENSG05220020717	HELZ	protein_coding	17	-	67946238	68121750
ENSG05220020718	MIR634	miRNA	17	+	67663194	67663290
ENSG05220020719	BPTFP1	unprocessed_pseudogene	17	-	65631664	65632462
ENSG05220020720	ENSG05220020720	unprocessed_pseudogene	17	-	65648595	65648690
ENSG05220020721	ENSG05220020721	lncRNA	17	-	68533613	68535063
ENSG05220020722	MIR4315-2	miRNA	17	-	65691788	65691860
ENSG05220020723	ENSG05220020723	TEC	17	+	68849128	68851265
ENSG05220020724	BPTF	protein_coding	17	+	68700733	68859565
ENSG05220020725	ENSG05220020725	TEC	17	+	68486820	68489361
ENSG05220020726	ENSG05220020726	unprocessed_pseudogene	17	+	65620173	65621064
ENSG05220020727	RN7SL622P	misc_RNA	17	+	68852893	68853167
ENSG05220020728	LRRC37A16P	transcribed_unprocessed_pseudogene	17	-	69002569	69029272
ENSG05220020729	RNU6-928P	snRNA	17	+	67507799	67507902
ENSG05220020730	APOH	protein_coding	17	-	67082811	67127337
ENSG05220020731	PRKCA	protein_coding	17	+	67172339	67686559
ENSG05220020732	ENSG05220020732	lncRNA	17	+	68400394	68401005
ENSG05220020733	RNA5SP446	rRNA_pseudogene	17	+	67771262	67771343
ENSG05220020734	ENSG05220020734	lncRNA	17	-	67908217	67909098
ENSG05220020735	CACNG4	protein_coding	17	+	67840502	67909206
ENSG05220020736	HELZ-AS1	lncRNA	17	+	68120598	68121567
ENSG05220020737	SLC16A6	protein_coding	17	-	69143596	69167841
ENSG05220020738	ENSG05220020738	TEC	17	+	68830515	68832494
ENSG05220020739	ENSG05220020739	processed_pseudogene	17	-	66055353	66055516
ENSG05220020740	RPSAP67	unprocessed_pseudogene	17	-	68649828	68652563
ENSG05220020741	AMZ2	protein_coding	17	+	69082295	69134288
ENSG05220020742	ENSG05220020742	lncRNA	17	+	67552456	67553520
ENSG05220020743	ENSG05220020743	unprocessed_pseudogene	17	+	65717144	65717486
ENSG05220020744	C17orf58	protein_coding	17	-	68866315	68871697
ENSG05220020745	PLEKHM1P1	transcribed_unprocessed_pseudogene	17	-	65649012	65706912
ENSG05220020746	MIR6080	miRNA	17	+	65650512	65650577
ENSG05220020747	ENSG05220020747	processed_pseudogene	17	-	65821469	65821580
ENSG05220020748	SNORA38B	snoRNA	17	+	68615919	68616049
ENSG05220020749	SLC16A6P1	transcribed_unprocessed_pseudogene	17	+	65823652	65826514
ENSG05220020750	ENSG05220020750	lncRNA	17	+	69003458	69006378
ENSG05220020751	ENSG05220020751	lncRNA	17	-	68826119	68826980
ENSG05220020753	ENSG05220020753	lncRNA	17	+	65769540	65770490
ENSG05220020754	ENSG05220020754	lncRNA	17	-	69123209	69124513
ENSG05220020755	ENSG05220020755	processed_pseudogene	17	+	65750861	65750951
ENSG05220020756	SH3GL1P3	processed_pseudogene	17	-	69011467	69012396
ENSG05220020757	ENSG05220020757	unprocessed_pseudogene	17	+	67147786	67148393
ENSG05220020758	ENSG05220020758	snoRNA	17	+	68147218	68147356
ENSG05220020759	GNA13	protein_coding	17	-	65879260	65926708
ENSG05220020752	ENSG05220020752	transcribed_unprocessed_pseudogene	17	+	69082303	69084283
ENSG05220041675	RNU6ATAC7P	snRNA	17	-	32509542	32509668
ENSG05220041684	TEFM	protein_coding	17	-	31843045	31851947
ENSG05220041685	ENSG05220041685	transcribed_processed_pseudogene	17	-	32948987	32952565
ENSG05220041686	ENSG05220041686	lncRNA	17	+	31749363	31749786
ENSG05220041687	KRT17P3	unprocessed_pseudogene	17	-	31512343	31516391
ENSG05220041688	ENSG05220041688	lncRNA	17	-	31780034	31808736
ENSG05220041689	ENSG05220041689	lncRNA	17	+	31844819	31845360
ENSG05220041690	ENSG05220041690	TEC	17	-	32478933	32479700
ENSG05220041692	ENSG05220041692	processed_pseudogene	17	+	31776610	31777027
ENSG05220041693	RNU6-1134P	snRNA	17	+	32659575	32659675
ENSG05220041694	SMURF2P1	transcribed_unprocessed_pseudogene	17	+	31545445	31560636
ENSG05220041695	ENSG05220041695	lncRNA	17	+	31917356	31919016
ENSG05220041696	ENSG05220041696	lncRNA	17	-	33226157	33226723
ENSG05220041697	ENSG05220041697	lncRNA	17	+	32776561	32777580
ENSG05220041698	ENSG05220041698	lncRNA	17	-	31726471	31727199
ENSG05220041701	COPRS	protein_coding	17	-	32797708	32805130
ENSG05220041702	AK4P1	processed_pseudogene	17	+	32290891	32291562
ENSG05220041703	RNU6-298P	snRNA	17	+	31807550	31807645
ENSG05220041704	OMG	protein_coding	17	-	32217713	32243224
ENSG05220041706	ENSG05220041706	transcribed_unprocessed_pseudogene	17	-	33052154	33059949
ENSG05220041707	ENSG05220041707	lncRNA	17	+	33355930	33356517
ENSG05220041708	RN7SL138P	misc_RNA	17	+	31905268	31905554
ENSG05220041709	LRRC37BP1	transcribed_unprocessed_pseudogene	17	+	31574336	31582122
ENSG05220041710	ENSG05220041710	lncRNA	17	+	33073383	33074242
ENSG05220041711	SUZ12P1	transcribed_unprocessed_pseudogene	17	+	31654283	31735883
ENSG05220041715	RHBDL3	protein_coding	17	+	33211602	33270430
ENSG05220041717	GPR160P2	processed_pseudogene	17	+	32705622	32707212
ENSG05220041718	ENSG05220041718	unprocessed_pseudogene	17	-	31562336	31562446
ENSG05220041719	ENSG05220041719	processed_pseudogene	17	-	33380710	33380799
ENSG05220041721	CRLF3	protein_coding	17	-	31714367	31770401
ENSG05220041722	ENSG05220041722	lncRNA	17	-	33204385	33211174
ENSG05220041723	ENSG05220041723	lncRNA	17	+	31914489	31916011
ENSG05220041724	ENSG05220041724	TEC	17	+	31495834	31496443
ENSG05220041725	ENSG05220041725	lncRNA	17	-	31495134	31495830
ENSG05220041727	RAB11FIP4	protein_coding	17	+	32337033	32483971
ENSG05220041736	RNF135	protein_coding	17	+	31916688	31945638
ENSG05220041739	MIR4733	miRNA	17	-	32040084	32040159
ENSG05220041741	EVI2B	protein_coding	17	-	32249455	32259782
ENSG05220041743	ENSG05220041743	TEC	17	+	33105080	33106140
ENSG05220041744	MIR4724	miRNA	17	+	32480645	32480733
ENSG05220041745	ENSG05220041745	TEC	17	+	32996912	32999090
ENSG05220041746	ENSG05220041746	transcribed_processed_pseudogene	17	+	33029063	33042889
ENSG05220041747	ENSG05220041747	lncRNA	17	+	33353784	33354080
ENSG05220041748	ENSG05220041748	lncRNA	17	-	31809629	31810648
ENSG05220041749	ENSG05220041749	lncRNA	17	+	32516918	32521435
ENSG05220041751	UBL5P2	processed_pseudogene	17	-	33173660	33173878
ENSG05220041753	ENSG05220041753	lncRNA	17	-	33369740	33391810
ENSG05220041754	ENSG05220041754	lncRNA	17	+	33274212	33275166
ENSG05220041755	ENSG05220041755	TEC	17	-	31669966	31670165
ENSG05220041756	ARGFXP2	processed_pseudogene	17	-	33096202	33097273
ENSG05220041765	NF1	protein_coding	17	+	32040661	32327476
ENSG05220041803	ENSG05220041803	lncRNA	17	-	31518114	31521643
ENSG05220041805	TBC1D29P	transcribed_unprocessed_pseudogene	17	+	31498143	31508135
ENSG05220041809	OOSP1P2	unprocessed_pseudogene	17	-	33289299	33289895
ENSG05220041811	ENSG05220041811	processed_pseudogene	17	+	32655385	32655676
ENSG05220041818	ADAP2	protein_coding	17	+	31852053	31905026
ENSG05220041822	ENSG05220041822	transcribed_unprocessed_pseudogene	17	-	33034042	33040757
ENSG05220041823	ENSG05220041823	transcribed_unprocessed_pseudogene	17	-	31984290	32004836
ENSG05220041824	ENSG05220041824	lncRNA	17	+	31737347	31737808
ENSG05220041825	ENSG05220041825	TEC	17	+	31683170	31685263
ENSG05220041826	ENSG05220041826	processed_pseudogene	17	-	31953875	31954040
ENSG05220041827	ENSG05220041827	lncRNA	17	+	33376737	33378612
ENSG05220041829	SUZ12	protein_coding	17	+	32882881	32946915
ENSG05220041830	LRRC37B	protein_coding	17	+	32953749	32999386
ENSG05220041833	ENSG05220041833	lncRNA	17	+	32819788	32832531
ENSG05220041834	RN7SL316P	misc_RNA	17	-	31647488	31647759
ENSG05220041835	ATAD5	protein_coding	17	+	31777675	31841578
ENSG05220041836	C17orf75	protein_coding	17	-	33270336	33295794
ENSG05220041837	MIR632	miRNA	17	+	33295880	33295973
ENSG05220041839	UTP6	protein_coding	17	-	32806760	32847572
ENSG05220041840	ENSG05220041840	lncRNA	17	-	31508699	31510218
ENSG05220041841	ENSG05220041841	lncRNA	17	-	33087014	33088899
ENSG05220041843	MIR4725	miRNA	17	+	32521045	32521134
ENSG05220041844	ENSG05220041844	lncRNA	17	+	33356988	33358190
ENSG05220041845	ENSG05220041845	lncRNA	17	-	31924314	31925957
ENSG05220041847	ZNF207	protein_coding	17	+	33295903	33327660
ENSG05220041856	ENSG05220041856	lncRNA	17	-	31901984	31902665
ENSG05220041857	EVI2A	protein_coding	17	-	32262087	32267423
ENSG05220041858	RN7SL45P	misc_RNA	17	+	32464209	32464506
ENSG05220041860	MIR365B	miRNA	17	+	32521187	32521297
ENSG05220041861	ENSG05220041861	lncRNA	17	-	31502373	31503143
ENSG05220041862	RN7SL79P	misc_RNA	17	+	32410901	32411190
ENSG05220041863	MIR4733HG	lncRNA	17	-	32036521	32041184
ENSG05220041864	ENSG05220041864	lncRNA	17	+	32528938	32583316
ENSG05220041865	MIR193A	miRNA	17	+	32505775	32505862
ENSG05220041866	RHOT1	protein_coding	17	+	33088242	33199144
ENSG05220041868	ENSG05220041868	lncRNA	17	+	31674457	31676190
ENSG05220041869	ENSG05220041869	lncRNA	17	+	32078906	32084239
ENSG05220041870	ENSG05220041870	lncRNA	17	-	31671293	31672552
ENSG05220041871	ENSG05220041871	TEC	17	-	33124715	33125843
ENSG05220041872	ENSG05220041872	transcribed_unprocessed_pseudogene	17	+	31954218	32038860
ENSG05220041873	ENSG05220041873	lncRNA	17	+	32708266	32714874
ENSG05220041874	ENSG05220041874	processed_pseudogene	17	-	32970346	32970460
ENSG05220041875	WDR45BP1	processed_pseudogene	17	-	33057386	33058414
ENSG05220041876	ENSG05220041876	lncRNA	17	-	31910639	31911204
ENSG05220041877	RNA5SP437	rRNA_pseudogene	17	-	32909672	32909800
ENSG05220041878	DPRXP4	processed_pseudogene	17	+	31921091	31921658
ENSG05220041879	SH3GL1P1	transcribed_processed_pseudogene	17	+	32985856	32988710
ENSG05220041880	ENSG05220041880	lncRNA	17	+	32505911	32506352
ENSG05220041807	SH3GL1P2	processed_pseudogene	17	+	31569201	31570131
ENSG05220044817	ANAPC11	protein_coding	17	+	82757952	82768151
ENSG05220044818	WDR45B	protein_coding	17	-	83488501	83522858
ENSG05220044819	MIR4525	miRNA	17	-	83542575	83542649
ENSG05220044821	ENSG05220044821	lncRNA	17	+	83162470	83163664
ENSG05220044822	LINC01970	lncRNA	17	-	83158783	83161551
ENSG05220044823	DCXR-DT	lncRNA	17	+	82905063	82906538
ENSG05220044824	PCYT2	protein_coding	17	-	82768118	82778592
ENSG05220044825	ALYREF	protein_coding	17	-	82754997	82758748
ENSG05220044826	SIRT7	protein_coding	17	-	82779099	82788483
ENSG05220044828	Y_RNA	misc_RNA	17	+	83286155	83286250
ENSG05220044829	ENSG05220044829	lncRNA	17	+	83142485	83148382
ENSG05220044830	ENSG05220044830	lncRNA	17	-	83603566	83608638
ENSG05220044831	ENSG05220044831	lncRNA	17	+	82710330	82711123
ENSG05220044832	P4HB	protein_coding	17	-	82710324	82728021
ENSG05220044833	ENSG05220044833	lncRNA	17	-	83269634	83270314
ENSG05220044834	GPS1	protein_coding	17	+	82917849	82924628
ENSG05220044835	NARF-AS2	lncRNA	17	-	83323064	83327444
ENSG05220044836	SLC16A3	protein_coding	17	+	83086630	83129866
ENSG05220044837	DCXR	protein_coding	17	-	82902294	82904867
ENSG05220044838	SLC25A10	protein_coding	17	+	82629152	82637945
ENSG05220044839	ARL16	protein_coding	17	-	82598088	82600691
ENSG05220044840	ENSG05220044840	lncRNA	17	-	83476980	83478166
ENSG05220044841	MCRIP1	protein_coding	17	-	82689526	82700467
ENSG05220044842	NOTUM	protein_coding	17	-	82819665	82828998
ENSG05220044843	ENSG05220044843	TEC	17	-	82902561	82902958
ENSG05220044845	ENSG05220044845	lncRNA	17	+	83027902	83028298
ENSG05220044846	ENSG05220044846	lncRNA	17	-	83250258	83251837
ENSG05220044847	ENSG05220044847	lncRNA	17	+	83021275	83022660
ENSG05220044848	MRPL12	protein_coding	17	+	82620267	82624415
ENSG05220044849	ENSG05220044849	lncRNA	17	+	83446926	83447519
ENSG05220044850	HEXD-IT1	lncRNA	17	+	83294424	83296236
ENSG05220044851	ENSG05220044851	lncRNA	17	-	82618228	82620200
ENSG05220044852	CCDC137	protein_coding	17	+	82583649	82590812
ENSG05220044853	RFNG	protein_coding	17	-	82915060	82918989
ENSG05220044854	MIR6786	miRNA	17	+	82610651	82610763
ENSG05220044855	HGS	protein_coding	17	+	82600220	82620038
ENSG05220044856	ENSG05220044856	lncRNA	17	-	84244441	84251630
ENSG05220044857	ENSG05220044857	lncRNA	17	-	83588297	83590642
ENSG05220044858	ENSG05220044858	TEC	17	+	83331524	83333178
ENSG05220044859	ENSG05220044859	TEC	17	+	83523154	83525003
ENSG05220044860	ENSG05220044860	lncRNA	17	-	83461285	83462383
ENSG05220044861	MYADML2	protein_coding	17	-	82806804	82814392
ENSG05220044862	SECTM1	protein_coding	17	-	83189791	83202897
ENSG05220044863	MAFG	protein_coding	17	-	82785430	82794894
ENSG05220044864	MAFG-DT	lncRNA	17	+	82794988	82797912
ENSG05220044865	OGFOD3	protein_coding	17	-	83258229	83287567
ENSG05220044866	B3GNTL1	protein_coding	17	-	83961771	84071428
ENSG05220044867	NARF-AS1	lncRNA	17	-	83345520	83346847
ENSG05220044868	ENSG05220044868	TEC	17	+	82729943	82730267
ENSG05220044869	ENSG05220044869	lncRNA	17	+	83619673	83620314
ENSG05220044870	CSNK1D	protein_coding	17	-	83107757	83142468
ENSG05220044871	DUS1L	protein_coding	17	-	82924664	82933045
ENSG05220044872	CD7	protein_coding	17	-	83183623	83186371
ENSG05220044873	ASPSCR1	protein_coding	17	+	82843966	82884565
ENSG05220044874	ENSG05220044874	lncRNA	17	+	84125085	84127740
ENSG05220044875	RAC3	protein_coding	17	+	82898837	82901362
ENSG05220044877	ENSG05220044877	TEC	17	-	83231511	83232358
ENSG05220044878	UTS2R	protein_coding	17	+	83240931	83246624
ENSG05220044879	MIR6787	miRNA	17	+	83105402	83105462
ENSG05220044880	ENSG05220044880	lncRNA	17	+	82790059	82791672
ENSG05220044881	LRRC45	protein_coding	17	+	82890464	82898310
ENSG05220044882	ENSG05220044882	lncRNA	17	-	82832790	82833747
ENSG05220044883	NARF	protein_coding	17	+	83327103	83359460
ENSG05220044884	FN3KRP	protein_coding	17	+	83591093	83604823
ENSG05220044885	ARHGDIA	protein_coding	17	-	82734886	82738543
ENSG05220044886	ENSG05220044886	lncRNA	17	+	82745828	82746718
ENSG05220044887	NPB	protein_coding	17	+	82767905	82770065
ENSG05220044888	ENSG05220044888	lncRNA	17	+	82799557	82800217
ENSG05220044889	TBCD	protein_coding	17	+	83626689	83821106
ENSG05220044890	ENSG05220044890	lncRNA	17	-	82613929	82614618
ENSG05220044891	ENSG05220044891	lncRNA	17	+	84118836	84119446
ENSG05220044893	ENSG05220044893	lncRNA	17	+	83113507	83114328
ENSG05220044894	ENSG05220044894	processed_pseudogene	17	-	83445519	83446294
ENSG05220044895	FOXK2	protein_coding	17	+	83388670	83518982
ENSG05220044896	METRNL	protein_coding	17	+	84099994	84115581
ENSG05220044897	ENSG05220044897	lncRNA	17	+	83319835	83321137
ENSG05220044898	ENSG05220044898	lncRNA	17	+	83998310	84001523
ENSG05220044899	RPL23AP87	transcribed_processed_pseudogene	17	+	84250806	84264715
ENSG05220044900	ENSG05220044900	lncRNA	17	+	82734886	82735717
ENSG05220044901	PPP1R27	protein_coding	17	-	82700657	82702215
ENSG05220044902	ENSG05220044902	lncRNA	17	+	82809028	82814760
ENSG05220044903	ENSG05220044903	TEC	17	+	83117804	83120581
ENSG05220044904	NARF-IT1	lncRNA	17	+	83351021	83352311
ENSG05220044905	FASN	protein_coding	17	-	82945493	82965447
ENSG05220044906	ENSG05220044906	lncRNA	17	+	83082151	83086048
ENSG05220044907	ENSG05220044907	lncRNA	17	-	83670226	83670835
ENSG05220044908	CENPX	protein_coding	17	-	82885861	82891266
